1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.651660	1.788850	2.248740	2.442430	2.535640	2.555610	2.616300	2.734370	2.676830	2.824940	2.810590	2.798950	2.845300	2.862810	3.589270	3.668720	3.689790	3.755150	3.760830	3.821320	3.771280	3.732100	3.782960	3.837260	3.740750	3.852710	3.789710	3.342780	3.163360	3.112990	3.064870	2.968040	2.890770	2.880340	2.879240	2.894850	2.990220	2.932840	2.918930	2.889740	2.932550	3.009600	3.248350	3.135460	3.057280	3.037430	3.038160	2.996320	3.086190	3.063930	2.889590	2.898370	2.859540	2.882510	2.870040	2.932280	2.868300	2.796270	2.856830	2.922820	2.910790	2.837410	2.886110	2.951840	2.857730	2.900650	2.857560	2.979190	2.969400	2.952640
0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.116640	0.009790	-0.079520	-0.109100	-0.064900	-0.027290	-0.013910	-0.075450	-0.031820	-0.082620	-0.045000	-0.007270	0.006090	-0.033900	-0.056210	-0.036160	-0.055600	-0.091250	-0.082400	-0.093550	-0.072910	-0.055530	-0.085620	-0.148840	-0.090460	-0.196030	-0.184580	-0.070840	-0.153230	-0.073960	-0.074040	-0.031370	0.001790	-0.048620	-0.038840	-0.039540	-0.049240	-0.059700	-0.021560	-0.043020	-0.048900	-0.068950	-0.043670	-0.125810	-0.038940	-0.048970	-0.093180	-0.075180	-0.092750	-0.083470	0.005980	-0.036910	-0.036350	-0.039030	-0.042400	-0.067440	-0.036930	0.030940	-0.022130	-0.015590	-0.084890	-0.011130	-0.076860	-0.051360	-0.002870	-0.038630	-0.011100	-0.072460	-0.047410	-0.084400
-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.512950	-0.366060	-0.185650	-0.207040	-0.242050	-0.247310	-0.240020	-0.139670	-0.210390	-0.164890	-0.197720	-0.210960	-0.241340	-0.225690	-0.173700	-0.253230	-0.236660	-0.185270	-0.194290	-0.210930	-0.232890	-0.250260	-0.224230	-0.179330	-0.241470	-0.177860	-0.223720	-0.253070	-0.169480	-0.174650	-0.208820	-0.221090	-0.268400	-0.224160	-0.216520	-0.203100	-0.267410	-0.179030	-0.216950	-0.206940	-0.219380	-0.170830	-0.209120	-0.199590	-0.273810	-0.253680	-0.256330	-0.211230	-0.175600	-0.229150	-0.262950	-0.223780	-0.211650	-0.146870	-0.159340	-0.203490	-0.233000	-0.260700	-0.231200	-0.222850	-0.181530	-0.259680	-0.206730	-0.283570	-0.254700	-0.215680	-0.244020	-0.179560	-0.272480	-0.153650
0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	0.104150	-0.052860	-0.228710	-0.160060	-0.125340	-0.190540	-0.195090	-0.291220	-0.213310	-0.188980	-0.218380	-0.216800	-0.193610	-0.222380	-0.235550	-0.151110	-0.175200	-0.227100	-0.204630	-0.196000	-0.149890	-0.158510	-0.178410	-0.190260	-0.188690	-0.185860	-0.125740	-0.190970	-0.217630	-0.248810	-0.177810	-0.195570	-0.152880	-0.157180	-0.174130	-0.174060	-0.146480	-0.224240	-0.146870	-0.183510	-0.141540	-0.237680	-0.201110	-0.185360	-0.174400	-0.165660	-0.123180	-0.188100	-0.206800	-0.119810	-0.152170	-0.145000	-0.205690	-0.303550	-0.285040	-0.143090	-0.212940	-0.202020	-0.197290	-0.185310	-0.208430	-0.175650	-0.172550	-0.138350	-0.177830	-0.205080	-0.191710	-0.243760	-0.105020	-0.291860
-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.198000	-0.065370	-0.028570	-0.110880	-0.123020	-0.056210	-0.067120	-0.012280	-0.057050	-0.155610	-0.033200	-0.068250	-0.052230	-0.005980	-0.080390	-0.093550	-0.074520	-0.043480	-0.084550	-0.045830	-0.121640	-0.087750	-0.082750	-0.079650	-0.016730	-0.051710	-0.079320	-0.033870	-0.037830	-0.040270	-0.101050	-0.074900	-0.092690	-0.151850	-0.092120	-0.160840	-0.070130	-0.074540	-0.196480	-0.098530	-0.192120	-0.056350	-0.111760	-0.063170	0.005350	-0.078880	-0.112640	-0.108460	-0.128810	-0.213300	-0.086680	-0.189510	-0.098750	0.005110	-0.010270	-0.167860	-0.002220	-0.059170	-0.075270	-0.102850	-0.080080	-0.063480	-0.134170	-0.064550	-0.100310	-0.060830	-0.082140	-0.024490	-0.163050	0.034970
-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.127760	-0.210230	-0.096800	-0.060060	-0.072270	-0.061340	-0.068400	-0.083430	-0.109370	0.000050	-0.146300	-0.091270	-0.132740	-0.092500	-0.070540	-0.125490	-0.082570	-0.100490	-0.061560	-0.126120	-0.039300	-0.063250	-0.053580	-0.069190	-0.128790	-0.101400	-0.135700	-0.104900	-0.093020	-0.100490	-0.081710	-0.108150	-0.094720	0.021010	-0.126940	0.029690	-0.070190	-0.055370	0.022310	-0.098900	0.051580	-0.096550	0.026810	-0.062890	-0.151790	-0.044060	-0.012380	0.033250	0.005270	-0.001830	-0.134280	0.051200	0.005490	-0.103870	-0.091820	-0.040100	-0.165870	-0.073040	-0.062630	-0.064130	-0.068100	-0.096530	0.027090	-0.079550	-0.039400	-0.095510	-0.021460	-0.093920	-0.005720	-0.126180
-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.123900	-0.088240	-0.164140	-0.157360	-0.111710	-0.251420	-0.181260	-0.180470	-0.085130	-0.167080	-0.103550	-0.146790	-0.128480	-0.264210	-0.161670	-0.153690	-0.232620	-0.174000	-0.207250	-0.165470	-0.244790	-0.245830	-0.257080	-0.226140	-0.224450	-0.214820	-0.144770	-0.205570	-0.238290	-0.160390	-0.203580	-0.119740	-0.173890	-0.222150	-0.054830	-0.267370	-0.217820	-0.196230	-0.209600	-0.051250	-0.240440	-0.113670	-0.302520	-0.195450	-0.178630	-0.214430	-0.247300	-0.322200	-0.298760	-0.240140	-0.074640	-0.261930	-0.281720	-0.178150	-0.189240	-0.097830	-0.089630	-0.171930	-0.182570	-0.124110	-0.129840	-0.141760	-0.270740	-0.175110	-0.179840	-0.134840	-0.245090	-0.184410	-0.196660	-0.159650
-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.077250	-0.069310	-0.112510	-0.155170	-0.169100	-0.078770	-0.143270	-0.080180	-0.205060	-0.168920	-0.105260	-0.114750	-0.084280	0.015550	-0.181710	-0.114640	-0.066690	-0.149320	-0.148890	-0.164190	-0.074840	-0.076670	-0.101200	-0.144880	-0.132610	-0.194510	-0.251870	-0.217030	-0.094230	-0.188590	-0.050390	-0.210410	-0.096680	-0.101130	-0.192130	-0.028590	-0.052120	-0.072810	-0.066130	-0.235690	-0.074080	-0.096100	0.005190	-0.130030	-0.049860	-0.067110	-0.106760	-0.053540	-0.110160	-0.146990	-0.145650	-0.052280	-0.017710	-0.041220	-0.072090	-0.187620	-0.154430	-0.098280	-0.083630	-0.190220	-0.171790	-0.110400	-0.077250	-0.077780	-0.117180	-0.130220	-0.025940	0.028560	-0.085440	-0.059050
-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.158450	-0.184170	-0.046510	-0.007470	-0.018000	-0.130890	-0.046920	-0.106540	-0.033970	-0.076270	-0.142710	-0.157020	-0.229260	-0.155860	-0.106030	-0.211510	-0.180040	-0.092820	-0.080470	-0.110200	-0.181320	-0.146780	-0.095200	-0.080620	-0.090780	-0.031740	-0.042480	-0.082010	-0.165310	-0.091930	-0.239260	-0.064450	-0.197510	-0.069500	-0.128160	-0.205440	-0.188650	-0.197580	-0.255420	-0.016710	-0.178870	-0.121450	-0.076840	0.051490	-0.143610	-0.023290	0.028750	-0.068070	-0.153490	-0.326690	-0.163660	-0.185490	-0.185470	-0.196520	-0.195290	-0.083240	-0.132400	-0.104970	-0.145010	-0.045890	-0.017250	-0.106330	-0.146570	-0.014230	-0.089210	-0.077860	-0.176590	-0.190230	-0.094520	-0.132470
-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.099640	-0.036430	-0.044510	-0.067560	-0.045710	-0.094110	-0.095090	-0.003850	-0.032940	-0.045230	-0.029260	-0.014790	0.008040	-0.077100	-0.075030	-0.055330	-0.073140	-0.059440	-0.131400	-0.080900	-0.048250	-0.095890	-0.136290	-0.117390	-0.141960	-0.177670	-0.155130	-0.147490	-0.100320	-0.110140	-0.024240	-0.126650	-0.043070	-0.042410	0.028350	-0.015340	0.048890	0.032710	0.077250	-0.041020	0.056720	0.068520	-0.068940	-0.105010	0.005850	-0.051120	-0.120120	-0.096620	-0.158670	-0.007280	0.003960	0.039460	0.006240	0.000250	0.008640	-0.017130	0.003790	-0.013680	0.022930	-0.086910	-0.053990	-0.023280	0.002450	-0.028320	-0.014120	-0.061910	0.062620	0.079200	0.023530	0.030090
