1.571730	2.233840	2.368060	2.510270	2.384890	2.330780	2.351930	2.346510	2.320950	2.332430	2.290490	2.346230	2.276890	2.286260	2.423800	2.269780	2.301630	2.260220	2.290850	2.386440	2.428140	2.341890	2.308290	2.191230	2.313730	2.229210	2.194240	2.179260	2.116800	2.004520	1.986440	1.989670	1.958760	1.922870	1.970980	1.980470	2.055270	2.158540	2.077340	2.052610	2.012420	2.037500	1.998550	2.465430	2.724670	2.989530	3.163020	3.275970	3.275290	3.248990	3.295700	3.265690	3.131970	2.866790	2.591950	2.542280	2.353000	2.242280	2.260730	2.246820	2.217910	2.441260	2.442130	2.369840	2.293580	2.269370	2.165630	2.079990	2.135690	2.171620	2.226390	2.068370	2.163950	2.075640	2.010470	2.204760	2.493020	2.229150	2.169380	2.120380	2.111780	2.065720	1.985190	1.983410	1.998540	1.965660	1.961610	2.366050	2.089430	2.262390	2.209250	2.121530	2.092210	2.077020	2.087590	2.113290	2.075820	2.066480	2.037900	2.408590
0.137680	-0.043450	-0.073760	-0.123820	-0.097330	-0.052930	-0.083110	-0.039630	-0.016930	-0.014570	0.004070	-0.064310	-0.033490	-0.023410	-0.105700	-0.018740	-0.066000	-0.029760	-0.024980	-0.040810	-0.056410	-0.063220	-0.039890	0.006380	0.026850	-0.035140	-0.043970	-0.069660	-0.066220	0.018240	-0.017210	-0.019380	-0.035370	0.014690	-0.043760	-0.040550	-0.076270	-0.142810	-0.081620	-0.048010	-0.048850	-0.086120	-0.056850	0.045440	0.008650	-0.079070	-0.110920	-0.118470	-0.075440	-0.032980	-0.052590	-0.072290	-0.070220	-0.027940	-0.040170	-0.080080	-0.028530	-0.002880	-0.012960	-0.025710	-0.052920	0.020040	-0.063750	-0.079050	-0.041810	-0.064580	-0.017900	-0.017890	-0.056110	-0.064730	-0.016150	-0.020300	-0.114530	-0.049380	-0.029070	-0.111100	-0.289960	-0.156780	-0.134900	-0.113000	-0.105600	-0.075040	-0.017350	-0.029290	-0.059360	-0.026340	-0.036530	-0.200620	-0.108760	-0.154110	-0.198900	-0.061670	-0.075800	-0.051170	-0.071160	-0.066910	-0.035720	-0.053070	-0.067640	-0.161390
-0.447130	-0.220690	-0.262720	-0.227800	-0.184680	-0.240620	-0.176330	-0.213400	-0.195480	-0.214530	-0.223600	-0.146140	-0.203990	-0.172340	-0.225410	-0.249550	-0.175720	-0.190090	-0.186450	-0.195010	-0.199860	-0.146870	-0.214310	-0.220330	-0.206060	-0.148960	-0.160690	-0.135410	-0.134990	-0.233500	-0.199870	-0.188690	-0.157990	-0.254040	-0.148440	-0.148850	-0.189070	-0.247250	-0.214850	-0.174310	-0.200470	-0.209040	-0.213490	-0.192200	-0.222380	-0.177190	-0.177600	-0.183040	-0.177660	-0.229870	-0.218780	-0.183280	-0.145260	-0.180190	-0.193540	-0.140840	-0.164040	-0.190570	-0.180080	-0.169860	-0.154810	-0.225750	-0.185520	-0.154090	-0.205490	-0.161280	-0.189300	-0.181700	-0.207040	-0.224410	-0.213760	-0.191850	-0.228080	-0.219860	-0.195710	-0.312100	-0.219770	-0.193040	-0.232960	-0.211500	-0.194590	-0.141180	-0.220700	-0.197630	-0.197760	-0.240190	-0.148180	-0.230890	-0.214420	-0.242910	-0.193230	-0.229540	-0.201850	-0.198960	-0.164630	-0.201780	-0.190470	-0.171900	-0.160010	-0.345300
0.125090	-0.077320	-0.009370	-0.044960	-0.115040	-0.048620	-0.117520	-0.076560	-0.141560	-0.093830	-0.105720	-0.194390	-0.135950	-0.178750	-0.077970	-0.077740	-0.159620	-0.161230	-0.166020	-0.094170	-0.079010	-0.189780	-0.094480	-0.128540	-0.102270	-0.180250	-0.156910	-0.170590	-0.187830	-0.095000	-0.124530	-0.145100	-0.184680	-0.053820	-0.197730	-0.191410	-0.128840	-0.013220	-0.043160	-0.121610	-0.109580	-0.114490	-0.088870	-0.114210	-0.138260	-0.154610	-0.137990	-0.060750	-0.117470	-0.052760	-0.039810	-0.100410	-0.177190	-0.190210	-0.094860	-0.141380	-0.152740	-0.143840	-0.125620	-0.099050	-0.144550	-0.100210	-0.107050	-0.178190	-0.077340	-0.132810	-0.140890	-0.140400	-0.114700	-0.036760	-0.088100	-0.131660	-0.036920	-0.066410	-0.150930	0.025240	-0.029260	-0.134680	-0.012210	-0.049010	-0.073930	-0.195690	-0.120730	-0.109010	-0.082530	-0.039970	-0.211380	-0.014320	-0.046510	-0.064450	-0.089140	-0.090540	-0.100660	-0.095750	-0.164600	-0.080560	-0.156900	-0.139290	-0.154480	0.074520
-0.152450	-0.057390	-0.063190	-0.033560	0.010010	-0.086740	-0.031230	-0.059980	0.003510	-0.055170	-0.034730	0.071520	0.023590	0.029640	0.025640	-0.014310	0.058940	0.028060	0.037740	-0.068400	-0.085220	0.036340	-0.049650	-0.038970	-0.105280	0.020070	-0.003700	0.004140	0.029690	-0.061930	-0.039660	-0.016310	0.049560	-0.097950	0.054760	0.021300	0.050020	0.029810	-0.070820	-0.050490	0.005310	0.047230	-0.007960	-0.186680	-0.007460	0.020000	0.051240	-0.075780	-0.006630	-0.117260	-0.152840	-0.075800	-0.013070	0.047150	-0.113600	-0.080670	-0.065990	-0.033290	-0.088180	-0.161350	-0.044630	-0.061150	-0.049600	0.062050	-0.095700	-0.026210	0.004230	-0.046030	0.027940	-0.104580	-0.086260	-0.039180	-0.018030	-0.095550	0.012640	0.010760	0.069430	0.125200	-0.080250	-0.051750	-0.049720	0.078370	0.022450	-0.036190	-0.058980	-0.117530	0.048160	0.002550	-0.075130	0.107080	0.062170	0.004870	-0.022180	-0.059130	0.030930	-0.086180	0.033750	-0.031790	-0.010900	0.012580
-0.091940	-0.034450	-0.079150	-0.076380	-0.124910	-0.005440	-0.042630	-0.067750	-0.096750	-0.051810	-0.065070	-0.154820	-0.125820	-0.075370	-0.111610	-0.078150	-0.171770	-0.100750	-0.115790	-0.046290	-0.008390	-0.098440	-0.066910	-0.040350	0.033700	-0.110580	-0.078970	-0.076990	-0.094560	-0.014090	-0.039810	-0.070250	-0.130600	-0.010520	-0.127140	-0.116840	-0.161990	-0.223520	-0.071640	-0.045440	-0.166690	-0.139560	-0.118090	-0.013390	-0.116080	-0.125060	-0.168330	-0.090090	-0.165560	-0.017340	0.010710	-0.055430	-0.055400	-0.114090	0.002130	-0.041840	-0.023560	-0.073910	-0.026650	0.062550	-0.083140	-0.032400	-0.053360	-0.157080	0.000850	-0.103380	-0.166270	-0.045470	-0.180400	-0.065000	-0.063620	-0.068310	-0.188010	-0.038680	-0.085550	-0.200770	-0.172390	-0.202480	-0.053080	-0.095810	-0.077360	-0.163860	-0.157340	-0.081010	-0.092670	-0.043560	-0.127880	-0.166120	-0.046590	-0.282050	-0.164780	-0.148560	-0.102660	-0.042180	-0.133870	-0.046380	-0.129210	-0.083190	-0.075450	-0.188230
-0.082830	-0.163660	-0.086720	-0.175630	-0.096190	-0.202240	-0.190710	-0.090220	-0.123370	-0.168970	-0.166980	-0.116280	-0.100960	-0.173850	-0.205380	-0.179070	-0.080920	-0.189080	-0.116980	-0.101720	-0.101640	-0.145180	-0.150550	-0.243890	-0.149630	-0.087900	-0.127320	-0.149570	-0.111570	-0.183190	-0.190110	-0.160340	-0.133410	-0.188400	-0.137210	-0.134740	-0.117720	-0.127530	-0.192690	-0.230940	-0.096280	-0.226500	-0.161370	-0.052800	-0.156580	-0.135620	-0.108310	-0.091560	-0.033640	-0.152670	-0.151650	-0.110870	-0.185500	-0.178020	-0.174110	-0.112920	-0.175590	-0.118900	-0.120480	-0.210210	-0.144100	-0.137390	-0.181590	-0.105090	-0.129590	-0.103160	-0.040310	-0.156340	-0.104420	-0.172410	-0.157280	-0.157920	-0.105420	-0.151950	-0.210240	-0.095800	-0.189470	-0.156670	-0.170480	-0.101150	-0.124070	-0.109160	-0.098970	-0.155720	-0.081310	-0.140740	-0.151390	-0.157860	-0.212010	-0.106250	-0.195510	-0.135460	-0.158700	-0.182760	-0.116170	-0.145590	-0.118650	-0.113820	-0.167780	-0.103960
-0.044840	-0.014080	-0.133000	-0.024230	-0.115130	-0.040520	-0.027070	-0.102890	-0.026190	0.035910	-0.003910	0.012890	-0.073900	0.008350	0.138180	0.028550	-0.094810	-0.019850	-0.074240	-0.036600	-0.080970	-0.073960	-0.096410	0.000520	-0.018730	-0.088280	-0.071270	-0.011800	-0.046910	-0.042500	0.047860	-0.045160	0.048490	-0.006130	0.031030	-0.058580	0.026550	0.044960	0.068580	0.078760	-0.057230	0.070090	0.011730	-0.268000	-0.069190	-0.152840	-0.120170	-0.145840	-0.140250	-0.111350	-0.154970	-0.185880	-0.065650	-0.049860	-0.149640	-0.197580	-0.098820	-0.111390	-0.161600	-0.068370	-0.027210	0.021750	-0.010680	-0.042940	-0.121640	-0.068830	-0.142020	-0.089920	-0.046170	-0.054950	-0.067480	-0.087770	-0.054130	-0.127940	0.005470	-0.116220	-0.078370	-0.039100	-0.114320	-0.140990	-0.162770	-0.047160	-0.061490	0.007500	-0.116920	-0.107210	-0.056690	-0.039160	-0.049380	0.035360	-0.071970	-0.070560	-0.076900	-0.071670	-0.087960	-0.113930	-0.087580	-0.181060	-0.082040	-0.006060
-0.115710	-0.007590	0.106310	0.039480	0.028910	-0.008420	-0.028130	0.018230	-0.032390	-0.139780	-0.106220	-0.140790	-0.033430	-0.035550	-0.111870	-0.077880	-0.042410	-0.084880	-0.000040	-0.048750	0.059240	-0.029110	-0.050740	-0.157340	-0.024600	-0.028310	-0.023060	-0.083760	-0.020880	-0.008500	-0.155070	-0.114190	-0.199780	-0.130220	-0.166410	-0.157890	-0.061660	-0.067700	-0.132890	-0.196180	-0.114040	-0.175500	-0.111660	-0.150660	-0.199060	-0.042210	-0.054280	-0.028220	-0.102310	-0.100660	-0.030750	-0.000970	-0.138500	-0.184460	-0.045000	-0.047860	-0.103630	-0.117840	-0.076720	-0.148770	-0.296450	-0.080250	-0.122260	-0.123900	0.051170	-0.171610	-0.121470	-0.044570	-0.117540	-0.111380	-0.187660	-0.129330	-0.096900	-0.043990	-0.167820	0.010190	0.037720	-0.024490	0.034490	0.044030	0.068830	-0.103510	-0.123330	-0.178500	-0.079700	-0.121920	-0.151980	0.044530	-0.050190	-0.103740	-0.001720	-0.060930	-0.055800	-0.017620	-0.107940	-0.061890	-0.091710	-0.000900	-0.070190	0.087030
-0.063990	-0.090090	-0.124760	-0.096600	-0.103410	-0.075820	-0.090170	-0.074570	-0.082310	-0.004560	-0.073680	0.027070	-0.035440	-0.118110	-0.011760	-0.037920	-0.100240	-0.115030	-0.093010	0.043540	0.016110	-0.068260	-0.116220	-0.140280	-0.011520	-0.086000	-0.076470	-0.043830	-0.033080	-0.107710	0.062350	-0.039900	0.054540	-0.001670	0.029950	-0.025740	-0.091500	-0.163110	-0.105250	-0.083280	-0.158130	-0.144200	-0.135780	-0.056000	-0.066550	-0.162120	-0.102480	-0.125750	-0.053120	-0.011020	-0.084720	-0.110990	-0.034020	-0.016470	-0.128510	-0.073340	-0.073950	-0.014040	-0.053830	-0.021750	0.048560	-0.004940	-0.063880	-0.019620	-0.088170	0.033350	-0.089120	-0.121280	-0.173580	-0.211970	-0.102230	-0.075780	-0.225400	-0.114480	-0.020040	-0.153020	-0.072250	-0.065450	-0.123580	-0.119040	-0.181560	-0.032760	-0.069550	-0.019940	-0.012610	-0.048750	-0.076350	-0.152530	-0.138880	-0.058530	-0.129660	-0.138670	-0.137170	-0.160290	-0.046310	-0.073570	-0.080430	-0.178800	-0.097940	-0.084820
