3.012230	3.100330	3.095970	3.225610	3.216280	3.048920	3.004610	3.029340	2.979550	2.979870	3.048270	3.084730	3.360070	3.620440	3.811710	3.731660	3.756410	3.697010	3.684850	3.747730	3.715830	3.758200	3.503750	3.339320	3.198290	3.092390	3.165870	3.166230	3.118920	3.318560	3.458920	3.331600	3.219070	3.184530	3.057770	3.085460	3.036750	3.076490	3.136310	3.023070	3.052140	3.039830	3.012640	3.018090	3.007810	2.970410	3.085600
0.027620	-0.006320	-0.008580	-0.020930	-0.013420	-0.013140	-0.005020	-0.010170	0.008020	0.026110	-0.023140	-0.063700	-0.115230	-0.108410	-0.151480	-0.069780	-0.098310	-0.052020	-0.029950	-0.085760	-0.067810	-0.084560	0.014060	-0.095010	-0.072100	-0.056160	-0.032540	-0.015150	-0.000210	-0.081080	-0.158410	-0.107810	-0.073350	-0.065840	-0.024310	-0.028260	-0.011080	-0.083710	-0.117270	-0.027080	0.010590	0.006530	-0.018690	-0.026690	-0.000480	-0.017010	-0.029460
-0.264450	-0.231190	-0.207130	-0.189770	-0.208190	-0.219670	-0.228870	-0.220540	-0.224490	-0.247820	-0.177830	-0.193800	-0.186330	-0.240010	-0.218420	-0.207950	-0.147010	-0.208480	-0.239000	-0.186300	-0.174730	-0.210080	-0.271660	-0.344650	-0.136630	-0.226240	-0.206850	-0.217190	-0.209480	-0.258420	-0.262930	-0.275580	-0.237600	-0.242630	-0.244640	-0.261810	-0.234750	-0.213520	-0.184030	-0.246600	-0.249120	-0.216920	-0.192540	-0.212020	-0.208660	-0.230890	-0.225700
-0.129190	-0.130070	-0.175400	-0.162490	-0.145570	-0.164490	-0.162900	-0.177610	-0.191110	-0.164250	-0.258880	-0.176770	-0.188610	-0.094560	-0.112920	-0.104420	-0.200390	-0.167940	-0.134780	-0.140050	-0.194310	-0.150350	-0.167750	-0.071090	-0.236940	-0.147530	-0.156080	-0.171880	-0.201010	-0.166410	-0.082140	-0.120740	-0.153480	-0.118520	-0.185870	-0.122820	-0.197050	-0.125010	-0.147890	-0.133270	-0.147240	-0.176430	-0.212010	-0.177230	-0.190150	-0.176020	-0.157390
-0.088240	-0.136510	-0.098220	-0.155240	-0.142140	-0.089980	-0.077870	-0.042280	-0.052720	-0.062860	0.026570	-0.060960	-0.046630	-0.134590	-0.089830	-0.203050	-0.091580	-0.101010	-0.132850	-0.192110	-0.101480	-0.092900	-0.105380	0.077880	-0.046820	-0.029280	-0.121650	-0.070150	-0.042870	0.046100	-0.022840	0.043740	-0.029430	-0.101090	0.024810	-0.072860	0.030410	-0.074790	-0.054410	-0.049230	-0.075380	-0.086050	-0.043370	-0.044140	-0.078180	-0.029690	-0.064470
-0.125870	-0.055720	-0.085540	-0.042830	-0.062850	-0.056720	-0.093020	-0.137450	-0.071150	-0.095160	-0.159800	-0.111510	-0.101130	-0.060490	-0.164510	-0.056810	-0.132440	-0.074430	-0.053490	0.043110	-0.057290	-0.121870	-0.027070	-0.275990	-0.088760	-0.177030	-0.099180	-0.180560	-0.168160	-0.161680	-0.153080	-0.222580	-0.121610	-0.052790	-0.207890	-0.176350	-0.198430	-0.149890	-0.153980	-0.169120	-0.144590	-0.076810	-0.100460	-0.103460	-0.042930	-0.156010	-0.071660
-0.093430	-0.151180	-0.169250	-0.156320	-0.162980	-0.199940	-0.148910	-0.108610	-0.185090	-0.166540	-0.144380	-0.133250	-0.216260	-0.199620	-0.082160	-0.164110	-0.125310	-0.191470	-0.153980	-0.261040	-0.172790	-0.111350	-0.235600	-0.186040	-0.221080	-0.108210	-0.129980	-0.056720	-0.090010	-0.198460	-0.183230	-0.105830	-0.237200	-0.259980	-0.134010	-0.130060	-0.121540	-0.076840	-0.099810	-0.089110	-0.078900	-0.156930	-0.178210	-0.145830	-0.228310	-0.152690	-0.227150
-0.093360	-0.056220	-0.057990	-0.098240	-0.032290	-0.027780	-0.086330	-0.085240	-0.014380	-0.042750	-0.080540	-0.093940	-0.076970	-0.157400	-0.243200	-0.033040	-0.052720	-0.087360	-0.158970	-0.079550	-0.131790	-0.175510	-0.174130	-0.021830	0.021350	-0.028150	-0.160300	-0.181190	-0.132060	0.029160	-0.100170	-0.046070	-0.022520	-0.034170	-0.055340	-0.080030	-0.018300	-0.077620	-0.081370	-0.089550	-0.152340	-0.040110	0.011830	-0.030100	-0.001520	-0.032930	0.080270
-0.157100	-0.205930	-0.260860	-0.286180	-0.303810	-0.204230	-0.126050	-0.161140	-0.137520	-0.189440	-0.145230	-0.108450	-0.201100	-0.135900	-0.104210	-0.431110	-0.390150	-0.244110	-0.188160	-0.239060	-0.231860	-0.217260	-0.205650	-0.137950	-0.244510	-0.191250	-0.170630	-0.193900	-0.236950	-0.053890	-0.001630	-0.042720	-0.150090	-0.131630	-0.189400	-0.230050	-0.147170	-0.148810	-0.158250	-0.182050	-0.140730	-0.178930	-0.259090	-0.108270	-0.144180	-0.239320	-0.247250
-0.108450	-0.030330	-0.081090	-0.017510	-0.032260	-0.053990	-0.125120	-0.091790	-0.068020	-0.068760	-0.138420	-0.108970	-0.101260	-0.166080	-0.155140	0.082210	0.025270	-0.067010	-0.024190	-0.016000	-0.028780	-0.051070	-0.062580	-0.185490	-0.139210	-0.089710	-0.177880	-0.121590	-0.115940	-0.147790	-0.218640	-0.108600	-0.170510	-0.201620	-0.120570	-0.167920	-0.148240	-0.027650	-0.067410	-0.069010	-0.119890	-0.049720	0.012990	-0.154850	-0.164280	-0.090640	-0.043700
-0.067750	-0.148820	-0.109330	-0.170370	-0.109830	-0.149570	-0.103350	-0.085650	-0.112810	-0.127370	-0.089880	-0.126650	-0.159140	-0.136600	-0.164430	-0.196650	-0.121620	-0.167890	-0.223000	-0.236690	-0.192490	-0.150660	-0.201190	-0.109310	-0.058130	-0.053160	-0.109650	-0.155970	-0.080340	-0.002870	-0.074430	-0.081840	-0.110120	-0.073780	-0.093350	-0.059190	-0.011030	-0.167090	-0.144610	-0.126990	-0.106370	-0.140640	-0.158610	0.032930	-0.023550	-0.086020	-0.052800
-0.085030	-0.042100	-0.046010	-0.028680	-0.072620	-0.028410	-0.040270	-0.082980	-0.070510	-0.041490	-0.046960	-0.016600	0.023510	0.010240	0.025090	-0.081580	-0.132210	0.004830	0.005140	0.032450	-0.015880	-0.082180	-0.031000	-0.049830	-0.040270	-0.117680	0.022580	0.043920	-0.065080	-0.195580	-0.081980	-0.117090	-0.017790	-0.035840	-0.056100	-0.039390	-0.118060	-0.021110	-0.012740	-0.048600	-0.047840	-0.034020	-0.053260	-0.185520	-0.102590	-0.072510	-0.144550
