4.029350	4.124770	3.988140	3.948180	4.196810	4.381750	4.293120	4.405910	4.235850	4.038800	4.021650	4.059260	3.921280	4.022570	4.051550	4.089350	4.032800	4.157210	4.231630	4.191110	4.127600	4.346100	4.381400	4.363860	4.414230	4.484440	4.483100	4.471000	4.373120	4.404520	4.465310	4.391860	4.214860	4.192540	3.837970	4.140310	3.983090	4.026840	4.121310	4.084810	4.139270	4.246250	4.105630	4.014140	3.807190	3.739580	3.725920	3.628210	3.625810	3.830990	3.870620	3.793980	3.865680	3.845750	3.826290	3.782690	3.633910	3.708040	3.672530	3.686040	3.696520	3.656410	3.684280	3.652430
0.034050	-0.014290	0.022250	0.055210	0.024710	-0.078010	-0.020450	-0.129000	-0.086980	-0.026000	-0.061220	-0.089320	0.019720	0.039420	-0.006820	-0.010990	0.008340	-0.040140	-0.055070	-0.033300	0.028910	0.002360	-0.025960	-0.014920	-0.035000	-0.109240	-0.099400	-0.085050	-0.016160	-0.036590	-0.092180	-0.031760	-0.055530	-0.115250	-0.082000	-0.164500	-0.147540	-0.033370	-0.000620	-0.080400	-0.067470	-0.107890	-0.148650	-0.053740	-0.086720	-0.059370	-0.050970	-0.040110	0.009440	-0.066500	-0.041980	-0.035940	-0.070030	-0.058850	-0.114840	-0.084520	-0.035170	-0.056700	-0.040370	0.006980	0.032740	-0.037610	-0.053210	-0.016110
-0.220830	-0.159550	-0.228630	-0.232020	-0.217490	-0.220170	-0.293750	-0.185570	-0.214110	-0.290110	-0.224390	-0.181250	-0.250660	-0.285610	-0.219700	-0.214340	-0.208240	-0.256490	-0.243800	-0.232550	-0.277260	-0.260370	-0.190760	-0.218040	-0.245350	-0.160130	-0.244100	-0.259550	-0.300800	-0.245990	-0.171170	-0.282820	-0.289190	-0.290920	-0.289870	-0.222120	-0.292250	-0.285420	-0.285360	-0.194060	-0.274810	-0.356830	-0.334620	-0.345110	-0.246420	-0.255620	-0.294270	-0.271100	-0.312390	-0.262890	-0.251680	-0.223130	-0.251960	-0.263190	-0.216750	-0.224750	-0.229930	-0.289220	-0.242130	-0.279540	-0.234460	-0.317260	-0.282680	-0.314940
-0.217840	-0.268040	-0.183430	-0.197830	-0.319990	-0.227900	-0.178230	-0.266240	-0.303470	-0.158380	-0.250110	-0.217780	-0.253220	-0.155840	-0.204730	-0.201120	-0.231800	-0.132170	-0.156120	-0.149040	-0.171460	-0.160870	-0.292410	-0.235860	-0.223060	-0.281000	-0.143650	-0.152240	-0.168130	-0.220440	-0.302670	-0.189010	-0.158570	-0.158420	-0.113850	-0.187900	-0.097960	-0.151960	-0.108830	-0.185760	-0.111700	-0.082850	-0.074570	-0.112110	-0.258520	-0.212850	-0.119020	-0.188740	-0.182100	-0.121060	-0.146460	-0.235010	-0.174640	-0.172870	-0.226770	-0.187950	-0.230850	-0.075560	-0.162160	-0.148160	-0.245520	-0.055110	-0.115240	-0.084070
-0.159420	-0.117400	-0.183010	-0.217050	-0.000490	-0.085110	-0.131990	-0.100540	0.071120	-0.157420	-0.019330	-0.126420	-0.025080	-0.185110	-0.179020	-0.202170	-0.124620	-0.186590	-0.088870	-0.165910	-0.103350	-0.184350	-0.006050	-0.075220	0.006810	-0.001670	-0.115030	-0.086050	-0.031370	-0.021490	0.025570	-0.021440	-0.058940	0.003540	-0.139570	-0.091070	-0.155860	-0.087100	-0.165280	-0.122070	-0.108260	-0.007940	-0.017710	-0.005450	0.092680	-0.009710	-0.102770	-0.000910	0.012120	-0.140080	-0.139100	-0.030400	-0.068770	-0.086530	0.054100	-0.055260	-0.025920	-0.190690	-0.169620	-0.121740	-0.056740	-0.184800	-0.117300	-0.130570
0.025210	-0.008850	0.001830	0.041980	-0.042770	-0.049910	-0.016220	-0.017080	-0.177810	0.019250	-0.109740	-0.012520	-0.112130	-0.084910	-0.016430	-0.008990	-0.082010	-0.048310	-0.138470	-0.062500	-0.055590	0.010400	-0.122570	-0.061280	-0.200210	-0.135960	-0.112980	-0.089700	-0.159060	-0.106300	-0.100760	-0.151620	-0.140230	-0.128330	-0.062760	-0.041560	0.017180	-0.137450	-0.111940	-0.080380	-0.166800	-0.176620	-0.197950	-0.221090	-0.223790	-0.170820	-0.117790	-0.223210	-0.182680	-0.057360	-0.010850	-0.074980	-0.063650	-0.073820	-0.234680	-0.122310	-0.118460	-0.065690	-0.011690	-0.066370	-0.087040	-0.077830	-0.103530	-0.128690
-0.230560	-0.218360	-0.191080	-0.236630	-0.321510	-0.227950	-0.291570	-0.287740	-0.240450	-0.299920	-0.202950	-0.242980	-0.243730	-0.117440	-0.206060	-0.200510	-0.138700	-0.177330	-0.095920	-0.106360	-0.246560	-0.249660	-0.182570	-0.230880	-0.107630	-0.223810	-0.117740	-0.266010	-0.169740	-0.214610	-0.268160	-0.191500	-0.157040	-0.198960	-0.170990	-0.222070	-0.249430	-0.115280	-0.059710	-0.119830	-0.083930	-0.138690	-0.179590	-0.141870	-0.189580	-0.209190	-0.207660	-0.135760	-0.175680	-0.148020	-0.192140	-0.253440	-0.237940	-0.211180	-0.150960	-0.222820	-0.205240	-0.154990	-0.262210	-0.185790	-0.251920	-0.126030	-0.168180	-0.096560
-0.070200	-0.019730	-0.074020	-0.094120	0.017740	-0.183740	-0.156080	-0.238830	-0.100860	-0.169430	-0.168620	-0.126490	-0.052530	-0.245890	-0.149610	-0.155260	-0.158240	-0.186430	-0.156630	-0.195080	0.038120	-0.055590	-0.080440	-0.032190	-0.098890	0.027250	-0.193610	0.044610	-0.078800	-0.052900	-0.000460	-0.072100	-0.151460	-0.132120	-0.241240	-0.279600	-0.290120	-0.234190	-0.209380	-0.188710	-0.168100	-0.167830	-0.098840	-0.086090	-0.093730	-0.065040	-0.021830	-0.062180	-0.096190	-0.116220	-0.059110	0.065010	-0.044390	-0.166240	-0.036480	0.053090	-0.095240	-0.152360	-0.099730	-0.067530	0.037660	-0.173330	-0.075610	-0.123640
-0.245640	-0.333100	-0.290360	-0.349250	-0.248780	-0.223770	-0.265930	-0.179030	-0.317900	-0.212330	-0.204070	-0.209560	-0.285660	-0.296060	-0.297170	-0.313270	-0.318440	-0.202950	-0.153990	-0.143120	-0.326530	-0.254320	-0.249900	-0.287150	-0.215770	-0.318480	-0.073540	-0.351120	-0.175090	-0.197980	-0.228370	-0.282560	-0.245230	0.015150	-0.135000	-0.122850	-0.061010	-0.195430	-0.228100	-0.142280	-0.182370	-0.075500	-0.228780	-0.208900	-0.222970	-0.226260	-0.317050	-0.254870	-0.080870	-0.036880	-0.046830	-0.256380	-0.181530	-0.087740	-0.228770	-0.321210	-0.111150	-0.183220	-0.217830	-0.208590	-0.352130	-0.120820	-0.131570	-0.147480
0.003700	0.047890	0.031250	0.011730	-0.020140	0.023330	-0.046720	-0.087820	0.014080	-0.054250	-0.021700	-0.057900	-0.098100	-0.052780	-0.023160	-0.010980	0.023440	-0.090450	-0.035330	-0.053540	-0.016480	0.002500	0.012500	-0.009650	-0.009580	0.005820	-0.134270	0.053920	-0.114510	-0.048540	-0.050000	-0.028630	0.014800	-0.071350	-0.030780	-0.012590	-0.024760	0.011950	0.036080	-0.025580	-0.086990	-0.024760	-0.010920	-0.041560	-0.101240	-0.101350	-0.023490	-0.151180	-0.220580	-0.057860	-0.080800	0.053300	-0.007700	-0.141130	-0.071610	0.005290	-0.194360	-0.075260	-0.134840	-0.043750	-0.075990	-0.095450	-0.154820	-0.075920
-0.205970	-0.143650	-0.192970	-0.205050	-0.166340	-0.323770	-0.226590	-0.296330	-0.269400	-0.267030	-0.278760	-0.228470	-0.136320	-0.224740	-0.237060	-0.250050	-0.269060	-0.243760	-0.240690	-0.231690	-0.123220	-0.233460	-0.246100	-0.185220	-0.202210	-0.144610	-0.142660	-0.240650	-0.094550	-0.179600	-0.150220	-0.154060	-0.253020	-0.264340	-0.282680	-0.340290	-0.327470	-0.348160	-0.282960	-0.283900	-0.187810	-0.169910	-0.199980	-0.179930	-0.111420	-0.189020	-0.152330	-0.009680	-0.072310	-0.249880	-0.178020	-0.231580	-0.247470	-0.200240	-0.130260	-0.140430	-0.110740	-0.207500	-0.178810	-0.186400	-0.061620	-0.178840	-0.061260	-0.153500
-0.044220	-0.145620	-0.068290	-0.043370	-0.119100	0.029250	-0.079750	0.052220	-0.013680	-0.000150	0.035610	0.024810	-0.047060	0.007100	0.001360	0.005310	0.038000	0.041870	0.001390	0.022770	-0.099750	-0.017260	0.009700	-0.035060	-0.037880	-0.127950	-0.061650	-0.046340	-0.123980	-0.032790	-0.080500	-0.100730	-0.008700	-0.003280	0.012050	0.049810	0.031340	0.069610	0.001160	0.054900	-0.004550	-0.152990	-0.082160	-0.070980	-0.095340	0.017160	-0.077600	-0.157590	-0.076700	0.045880	-0.004490	-0.025680	0.013680	0.029810	-0.087840	-0.112480	-0.017440	0.011950	0.040830	-0.011520	-0.118190	-0.021290	-0.107430	-0.028640
