3.817300	4.078510	3.977710	4.029200	3.864760	3.839530	3.864220	3.980190	3.861860	3.945890	3.910070	3.972690	3.841240	3.974810	3.853690	3.792530	3.781890	3.733220	3.802820	3.860670	3.907590	3.912020	3.889130	3.971250	3.910500	3.894050	4.024400	4.314710	4.421380	4.370340	4.328830	4.324350	4.307760	4.334380	4.398890	4.376420	4.264570	4.013870	3.756030	3.720670	3.662230	3.666390	3.718660	3.620420	3.682850	3.697670	3.788800	3.787720	3.934110	3.849200	3.753960	3.668310	3.846890
0.059640	-0.015540	-0.034380	-0.051110	-0.010880	-0.053740	-0.040660	-0.094220	-0.002100	-0.038300	-0.044410	-0.026160	-0.020620	-0.062820	-0.086330	-0.003700	-0.010030	0.006330	-0.038060	-0.026310	-0.029250	-0.029240	0.008490	-0.031440	-0.085780	-0.089830	-0.109940	-0.105740	-0.150820	-0.090560	-0.059870	-0.063020	-0.047960	-0.056440	-0.088730	-0.096340	-0.056200	-0.088020	0.026820	-0.004910	-0.006040	-0.019540	-0.064250	-0.013570	-0.048220	-0.057680	-0.005320	-0.018940	-0.047530	-0.014480	-0.011660	-0.000650	0.031400
-0.300870	-0.203450	-0.232810	-0.248920	-0.296990	-0.274620	-0.232370	-0.211080	-0.261440	-0.282630	-0.202730	-0.263190	-0.222980	-0.229870	-0.247910	-0.251080	-0.280640	-0.305910	-0.249070	-0.243970	-0.246030	-0.269120	-0.254300	-0.241350	-0.199970	-0.190960	-0.145530	-0.288020	-0.293280	-0.306260	-0.284470	-0.280100	-0.300480	-0.255960	-0.217900	-0.228270	-0.248020	-0.211640	-0.288600	-0.268870	-0.268550	-0.269340	-0.189100	-0.235730	-0.225410	-0.234220	-0.261200	-0.229920	-0.311960	-0.294990	-0.287270	-0.264150	-0.245600
-0.175670	-0.259890	-0.211160	-0.205460	-0.159120	-0.134400	-0.203110	-0.220330	-0.212200	-0.131160	-0.272890	-0.145950	-0.255910	-0.169900	-0.149810	-0.190700	-0.139570	-0.157290	-0.226530	-0.241840	-0.206770	-0.171890	-0.251420	-0.183780	-0.202880	-0.209120	-0.263490	-0.194280	-0.102530	-0.062460	-0.113220	-0.118150	-0.097920	-0.160800	-0.203460	-0.188890	-0.241410	-0.229580	-0.159920	-0.163830	-0.179990	-0.133470	-0.237730	-0.223490	-0.207130	-0.219970	-0.193600	-0.246930	-0.071470	-0.181140	-0.156780	-0.203170	-0.241630
-0.123890	-0.073610	-0.083590	-0.044610	-0.098740	-0.150230	-0.109140	-0.086420	-0.058660	-0.163890	-0.058830	-0.179240	-0.076870	-0.174690	-0.136650	-0.168940	-0.207240	-0.146580	-0.088690	-0.079470	-0.129740	-0.175500	-0.069530	-0.207470	-0.201590	-0.178390	-0.155270	0.033940	-0.111320	-0.207600	-0.158360	-0.167190	-0.175070	-0.121000	-0.087590	-0.095320	-0.007450	-0.077500	-0.135530	-0.146570	-0.097070	-0.190360	-0.088390	-0.111710	-0.183830	-0.144200	-0.188620	-0.084380	-0.212830	-0.075590	-0.117930	-0.097540	-0.086390
-0.101880	-0.110670	-0.131570	-0.191840	-0.142400	-0.073840	-0.086830	-0.093660	-0.182020	-0.063070	-0.075430	-0.085250	-0.051440	-0.060720	-0.136310	-0.030480	0.018380	-0.022340	-0.072490	-0.075950	-0.072580	-0.034270	-0.124970	0.018810	0.013640	-0.016890	0.018800	-0.206560	-0.092990	-0.051550	-0.109680	-0.066430	-0.083810	-0.124080	-0.113740	-0.145490	-0.160040	-0.085520	-0.145580	-0.053740	-0.136530	-0.071520	-0.150850	-0.064370	0.008820	-0.016900	-0.019200	-0.076050	-0.059270	-0.105500	-0.089130	-0.091160	-0.090360
-0.094800	-0.154030	-0.153030	-0.072520	-0.142690	-0.163850	-0.185350	-0.192790	-0.080020	-0.175250	-0.224080	-0.101780	-0.256460	-0.142430	-0.110900	-0.238110	-0.221090	-0.265050	-0.242310	-0.240830	-0.197420	-0.210610	-0.200860	-0.242610	-0.239880	-0.210760	-0.300590	-0.192470	-0.205700	-0.143660	-0.092890	-0.148720	-0.130340	-0.116830	-0.164980	-0.094720	-0.202440	-0.206970	-0.097550	-0.176630	-0.121020	-0.130390	-0.110020	-0.210460	-0.261050	-0.246860	-0.242800	-0.248710	-0.091650	-0.218830	-0.155320	-0.206100	-0.137330
-0.106570	-0.014400	-0.053180	-0.066010	-0.130620	-0.102670	-0.082500	-0.030920	-0.141340	-0.102530	-0.042950	-0.195930	-0.061430	-0.207260	-0.214860	-0.055410	-0.180000	-0.112320	-0.130340	-0.094980	-0.138280	-0.210700	-0.119440	-0.185130	-0.214370	-0.183080	-0.098720	-0.135240	-0.217800	-0.222520	-0.203120	-0.160130	-0.119000	-0.061870	0.002600	-0.145480	-0.113220	-0.063190	-0.082520	-0.046130	-0.006540	-0.152590	-0.044030	-0.111880	-0.198870	-0.227160	-0.158300	-0.078980	-0.184940	-0.015230	-0.103400	-0.016930	-0.040520
-0.156850	-0.309450	-0.313330	-0.188210	-0.157260	-0.113600	-0.212860	-0.252370	-0.194140	-0.212500	-0.165850	-0.246120	-0.213980	-0.128220	-0.178030	-0.296040	-0.128870	-0.151520	-0.172690	-0.260840	-0.218760	-0.162930	-0.386660	-0.256750	-0.206040	-0.230790	-0.284040	-0.124900	-0.037190	-0.120220	-0.176970	-0.139840	-0.176500	-0.233270	-0.308420	-0.211950	-0.149010	-0.229580	-0.348010	-0.125060	-0.254950	-0.230720	-0.348020	-0.259040	-0.217110	-0.175350	-0.364460	-0.339710	-0.065580	-0.150370	-0.152790	-0.272190	-0.266290
0.016090	0.085190	0.043250	0.066290	-0.109460	-0.040740	-0.047940	0.066500	-0.018940	-0.015920	-0.023440	0.086610	-0.022010	-0.055490	-0.086760	0.008190	-0.089380	-0.060730	-0.089600	-0.017000	-0.068180	-0.135120	0.054800	-0.075720	-0.100400	-0.042800	-0.056990	-0.084450	-0.159390	-0.062550	-0.025460	-0.060680	-0.005380	0.036580	0.099020	0.063650	-0.180730	0.014350	0.058300	-0.119950	0.038360	0.021370	0.102260	-0.017770	-0.095370	-0.053910	-0.005690	-0.045160	-0.036260	-0.091370	-0.043420	0.035060	0.131030
