2.963860	3.081920	3.177440	3.268390	3.149050	3.130040	3.087910	3.191770	3.252070	3.197670	3.296990	3.220210	3.321240	3.289710	3.222670	3.326810	3.206340	3.269440	3.228530	3.266750	3.301080	3.361870	3.236660	3.286760	3.218360	3.212830	3.268380	3.316240	3.143510	3.252580	3.294620	3.358280	3.254960	3.145560	3.182240	3.152290	3.095630	3.128310	3.119720	3.074170	3.058710	3.176700	3.199400	3.217640	3.200710	3.277150	3.267380	3.172020	3.092720	3.155110	3.119620	3.107170	3.155850	3.146500	3.200270	3.237100	3.144370	3.182570	3.162090	3.096460	3.188960	3.112140	3.255970	3.863950	4.296630	4.341800	4.261090	4.308720	4.315600	4.316370	4.309390	4.254390	4.207820	4.243400	4.147020	4.071030	3.908280	3.774840	3.642410	3.508110	3.243860	3.256340	3.214570	3.141990	3.144650	3.113490	3.159910	3.235880	3.283270	3.269380	3.836750	3.585520	3.324640	3.270690	3.133430	3.191400	3.198120	3.153520	3.262710	3.216780	3.127430	3.122490	3.140840	3.209690	3.141350	3.124470	3.177570	3.118300	3.179200	3.229730	3.203740	3.238540	3.155910	3.211230	3.205490	3.203430	3.116140	3.078560	3.180470	3.097740	3.186380	3.209470	3.114200	3.128840	3.136740	3.118130	3.213820	3.202660	3.237670	3.206500	3.178790	3.155620	3.236730	3.127070
-0.051120	-0.031540	-0.031710	-0.103020	0.004580	-0.061780	0.010480	-0.003650	-0.049740	0.017340	-0.007900	0.011230	-0.049330	-0.044340	-0.025510	-0.103280	-0.093730	-0.092970	0.004480	-0.061070	-0.085010	-0.105410	0.005540	-0.043270	-0.026240	-0.047800	-0.054040	-0.056880	0.039900	0.008200	-0.026530	-0.098520	-0.054170	0.029560	-0.023950	0.015010	-0.020120	-0.018220	-0.007040	0.015330	-0.019370	-0.064910	-0.084790	-0.114440	-0.059850	-0.107350	-0.092710	-0.060650	-0.043890	-0.069720	-0.020980	-0.058320	-0.001620	-0.026910	-0.014890	-0.076610	-0.011440	-0.036550	-0.009890	-0.002180	-0.056200	-0.015880	-0.122410	-0.164750	-0.177420	-0.184590	-0.148790	-0.145990	-0.157550	-0.154190	-0.132910	-0.101890	-0.064690	-0.093490	-0.074360	-0.055370	-0.030220	-0.065400	-0.040680	-0.071280	0.002760	-0.094550	-0.077120	-0.057750	-0.056700	-0.001940	-0.011240	-0.017400	-0.048540	-0.042740	-0.217780	-0.174200	-0.049430	-0.052190	-0.042720	-0.064360	-0.069220	-0.061410	-0.081940	-0.117600	-0.063580	-0.025830	-0.044310	-0.085910	-0.086110	-0.072160	-0.100270	-0.054730	-0.068360	-0.049380	-0.038830	-0.077810	-0.060490	-0.094430	-0.119620	-0.085530	-0.050770	-0.030310	-0.075090	0.005430	-0.051620	-0.092840	-0.026140	-0.039150	-0.050580	0.005340	-0.018100	-0.015350	-0.055140	-0.052840	-0.052290	-0.031960	-0.039610	0.035950
-0.174370	-0.287680	-0.268530	-0.142460	-0.270240	-0.194260	-0.280110	-0.230870	-0.203070	-0.286690	-0.224120	-0.249270	-0.253300	-0.168840	-0.245000	-0.180710	-0.191910	-0.192760	-0.242410	-0.270600	-0.250080	-0.205990	-0.241550	-0.200560	-0.290270	-0.220300	-0.191820	-0.243650	-0.303600	-0.278240	-0.245200	-0.183750	-0.180200	-0.243890	-0.181330	-0.258240	-0.225200	-0.233790	-0.230620	-0.258140	-0.256220	-0.146120	-0.240270	-0.192990	-0.280410	-0.200970	-0.193020	-0.276430	-0.267080	-0.192750	-0.278580	-0.194570	-0.284720	-0.261430	-0.299520	-0.222390	-0.215910	-0.211230	-0.237660	-0.284970	-0.249720	-0.288030	-0.279110	-0.235960	-0.239130	-0.283120	-0.245490	-0.240780	-0.246080	-0.224600	-0.281900	-0.275960	-0.264860	-0.231380	-0.277470	-0.306770	-0.245570	-0.207420	-0.276170	-0.176600	-0.226510	-0.210510	-0.204240	-0.231190	-0.208140	-0.248540	-0.234980	-0.267420	-0.283250	-0.283820	-0.433580	-0.264770	-0.294400	-0.226860	-0.286300	-0.207230	-0.227320	-0.295190	-0.202010	-0.204140	-0.271390	-0.247380	-0.242760	-0.181940	-0.250730	-0.247760	-0.195120	-0.218730	-0.199550	-0.222750	-0.234150	-0.223550	-0.235140	-0.221150	-0.236640	-0.295510	-0.240890	-0.266240	-0.213720	-0.268420	-0.182720	-0.221980	-0.209630	-0.263300	-0.275660	-0.301250	-0.193960	-0.244640	-0.215280	-0.191590	-0.197800	-0.248680	-0.239110	-0.303290
-0.260100	-0.079300	-0.121230	-0.277950	-0.175010	-0.249840	-0.160920	-0.193070	-0.210550	-0.169630	-0.209020	-0.181210	-0.122470	-0.297870	-0.131490	-0.158500	-0.189880	-0.161930	-0.210060	-0.099780	-0.146550	-0.156320	-0.186070	-0.218670	-0.074500	-0.221650	-0.273350	-0.132570	-0.164900	-0.087450	-0.136630	-0.168770	-0.259550	-0.226100	-0.262410	-0.176300	-0.229460	-0.202930	-0.203550	-0.206570	-0.161600	-0.309280	-0.107460	-0.192880	-0.082380	-0.136850	-0.185140	-0.100220	-0.134640	-0.195970	-0.119650	-0.258410	-0.118100	-0.153990	-0.106260	-0.160410	-0.230870	-0.200680	-0.208440	-0.144140	-0.132650	-0.147010	-0.108560	-0.211600	-0.172800	-0.095850	-0.206080	-0.172580	-0.162560	-0.188340	-0.096080	-0.112450	-0.155250	-0.199180	-0.161000	-0.113100	-0.254260	-0.268930	-0.119450	-0.287300	-0.249310	-0.174180	-0.163980	-0.161550	-0.197740	-0.182240	-0.192870	-0.165420	-0.086380	-0.098400	0.068610	-0.189720	-0.134310	-0.215840	-0.121610	-0.213430	-0.153720	-0.048590	-0.193190	-0.186320	-0.157510	-0.180710	-0.203540	-0.262950	-0.137950	-0.136410	-0.222950	-0.240150	-0.207070	-0.179880	-0.189800	-0.152740	-0.145640	-0.148480	-0.126400	-0.057780	-0.165010	-0.168840	-0.198560	-0.185880	-0.265350	-0.154900	-0.240380	-0.149620	-0.104600	-0.109480	-0.250440	-0.155430	-0.140920	-0.203620	-0.232270	-0.151350	-0.141750	-0.107440
-0.123500	-0.188870	-0.100560	0.014930	-0.067910	0.020120	-0.067550	-0.087460	-0.086100	-0.059150	-0.095100	-0.117190	-0.152670	-0.004460	-0.164190	-0.143080	-0.095510	-0.145550	-0.042610	-0.127460	-0.073370	-0.107840	-0.105100	-0.084650	-0.201670	0.004830	0.023320	-0.148990	-0.059260	-0.252660	-0.156450	-0.184570	-0.020380	-0.038950	-0.024220	-0.116810	-0.001500	-0.075230	-0.076880	-0.046880	-0.109470	0.034750	-0.154710	-0.079590	-0.160720	-0.167100	-0.083800	-0.151330	-0.107220	-0.107460	-0.080100	0.028570	-0.095660	-0.060230	-0.087820	-0.084420	-0.035800	-0.090160	-0.041090	-0.079020	-0.105160	-0.057910	0.008100	0.097900	0.027500	-0.052200	0.044810	-0.040320	-0.042390	-0.021340	-0.109860	-0.115980	-0.095040	-0.032970	-0.009330	-0.104730	0.033490	0.026920	-0.152170	0.020740	-0.000980	-0.062070	-0.127730	-0.078990	-0.056420	-0.074650	-0.044160	-0.132090	-0.169300	-0.136820	-0.053720	0.139600	-0.031730	0.023430	-0.096120	-0.029200	-0.111310	-0.176070	-0.084160	-0.024650	-0.013610	-0.074840	0.025890	0.064950	-0.060080	-0.103510	0.004610	0.047360	-0.064320	-0.115450	-0.059530	-0.085410	-0.123880	-0.116390	-0.103010	-0.158240	-0.081560	-0.018230	-0.059210	-0.019140	0.002440	-0.097920	-0.006480	-0.071410	-0.126300	-0.083680	-0.054830	-0.142820	-0.217780	-0.135700	-0.023120	-0.147080	-0.137120	-0.156540
-0.013100	-0.050160	-0.110140	-0.120970	-0.086800	-0.146800	-0.070650	-0.035020	-0.040830	-0.094860	-0.054910	-0.021900	-0.041290	-0.102210	-0.024080	-0.029340	-0.013430	-0.024030	-0.111420	-0.064630	-0.080360	-0.089680	-0.021800	-0.021760	0.016090	-0.156940	-0.134640	-0.060200	-0.034540	0.093720	-0.056410	0.016150	-0.102130	-0.067350	-0.081350	-0.013080	-0.152450	-0.071530	-0.019320	-0.090700	-0.035030	-0.113340	-0.038360	-0.049230	-0.046970	-0.001340	-0.104700	-0.036120	-0.027760	-0.036130	-0.153280	-0.165020	-0.130370	-0.106880	-0.115890	-0.088930	-0.049570	-0.000000	-0.091910	-0.097150	-0.122110	-0.090920	-0.219300	-0.174480	-0.138520	-0.084090	-0.112490	-0.043350	-0.040600	-0.076050	-0.043430	-0.020690	0.004090	-0.026760	-0.112490	0.012370	-0.072600	-0.092320	-0.024050	-0.133670	-0.098290	-0.094270	-0.043200	-0.094650	-0.107800	-0.062530	-0.147160	-0.031460	-0.073910	-0.055160	-0.090290	-0.331560	-0.167540	-0.161710	-0.061690	-0.101140	-0.021440	-0.044130	-0.105250	-0.126330	-0.168030	-0.070500	-0.210020	-0.203800	-0.068600	-0.031280	-0.138020	-0.163370	-0.023640	0.040990	-0.026680	-0.088400	-0.015240	-0.040450	-0.052630	-0.020270	-0.052380	-0.134040	-0.025900	-0.132330	-0.111130	-0.054790	-0.175540	-0.053510	-0.076230	-0.127300	-0.055700	-0.029930	0.034560	-0.014190	-0.155930	0.009020	-0.105650	-0.040450
-0.319390	-0.151960	-0.129360	-0.213640	-0.175220	-0.164570	-0.179720	-0.153600	-0.142990	-0.080960	-0.182480	-0.168880	-0.120680	-0.197080	-0.127470	-0.154100	-0.252400	-0.182550	-0.161250	-0.172600	-0.104370	-0.113910	-0.187730	-0.204320	-0.168430	-0.100360	-0.160890	-0.033340	-0.183980	-0.182600	-0.051560	-0.133280	-0.130110	-0.170000	-0.217150	-0.200080	-0.154370	-0.118720	-0.275380	-0.187140	-0.187810	-0.194730	-0.110380	-0.138280	-0.108000	-0.160660	-0.086660	-0.146050	-0.245600	-0.191720	-0.069400	-0.158010	-0.094440	-0.176400	-0.107470	-0.152450	-0.232450	-0.227360	-0.173170	-0.137860	-0.080520	-0.187990	-0.143010	-0.276240	-0.234550	-0.228480	-0.233140	-0.229680	-0.227520	-0.202890	-0.174970	-0.186030	-0.227100	-0.255190	-0.128310	-0.248930	-0.231010	-0.208800	-0.119050	-0.201570	-0.182140	-0.158600	-0.144400	-0.191480	-0.154130	-0.222430	-0.106400	-0.283270	-0.127100	-0.173740	-0.156200	-0.051770	-0.156850	-0.136980	-0.229480	-0.180430	-0.226470	-0.126490	-0.146490	-0.119360	-0.130890	-0.216730	-0.086670	-0.150070	-0.249680	-0.223540	-0.197110	-0.176350	-0.251680	-0.335890	-0.270140	-0.082480	-0.196060	-0.138180	-0.142380	-0.143790	-0.192250	-0.160320	-0.279070	-0.146980	-0.202530	-0.159770	-0.107850	-0.210170	-0.107540	-0.104520	-0.233400	-0.186990	-0.271070	-0.293990	-0.128110	-0.266360	-0.100250	-0.143600
-0.059770	-0.185150	-0.102670	-0.042160	-0.140180	-0.003600	0.031670	-0.072000	-0.001880	-0.089170	0.052620	-0.126760	-0.173230	-0.106910	-0.162980	-0.085380	-0.032740	-0.088700	-0.116010	-0.067730	-0.209930	-0.176000	-0.106530	-0.147920	-0.158480	-0.057000	-0.025810	-0.231580	-0.046130	-0.085410	-0.150320	-0.107930	0.055380	-0.013220	0.048220	-0.024710	-0.087330	-0.032320	0.024110	-0.118190	-0.155270	-0.017230	-0.181890	-0.159890	-0.204830	-0.174940	-0.173180	-0.176360	-0.036730	-0.120060	-0.155780	-0.124870	-0.107490	-0.021940	-0.123450	-0.048280	0.051970	0.003850	-0.076850	-0.140930	-0.223120	-0.028950	-0.010780	0.009100	-0.082640	-0.115110	-0.138080	-0.189520	-0.201340	-0.180020	-0.226480	-0.197730	-0.170300	-0.092700	-0.246130	-0.180640	-0.134500	-0.162050	-0.375350	-0.127580	-0.127590	-0.084730	-0.184530	-0.027340	-0.064840	-0.027000	-0.085750	-0.121540	-0.191020	-0.073740	-0.041660	-0.105440	-0.044540	-0.071300	-0.077260	-0.035790	-0.078470	-0.181150	-0.205350	-0.182460	-0.143490	-0.138720	-0.117240	0.018450	0.059470	-0.077710	-0.020510	-0.019610	-0.024040	0.043460	-0.048610	-0.154550	-0.120640	-0.135940	-0.192830	-0.248410	-0.125130	-0.046340	-0.054170	-0.029570	-0.026160	-0.141030	-0.157530	0.008860	-0.094430	-0.034850	-0.012270	-0.107000	-0.067560	-0.011130	-0.087440	-0.071950	-0.199240	-0.193620
-0.339230	-0.163710	-0.182330	-0.207570	-0.091070	-0.198550	-0.153930	-0.034870	-0.092630	-0.076780	-0.272360	-0.123670	-0.064090	-0.272020	-0.096880	-0.166960	-0.181880	-0.162420	-0.170900	-0.162790	0.101350	-0.097140	-0.094000	-0.055910	-0.019210	-0.111690	-0.156500	0.048670	-0.014960	-0.060930	-0.048710	-0.058980	-0.179330	-0.047880	-0.234840	-0.105500	-0.146900	-0.047940	-0.152210	-0.120160	-0.047460	-0.194480	0.008350	0.036130	-0.021130	-0.095800	-0.095860	-0.016210	-0.103600	-0.100310	-0.140750	-0.146090	-0.217290	-0.178370	-0.121230	-0.192730	-0.161730	-0.124030	-0.123200	-0.077370	-0.052960	-0.132830	-0.112760	-0.189380	-0.153320	-0.149450	-0.103340	-0.081830	-0.066400	-0.097300	-0.079280	-0.039580	-0.049730	-0.163930	0.012440	-0.074650	-0.165430	-0.166230	0.039000	-0.248530	-0.093230	-0.177030	-0.038750	-0.261140	-0.177700	-0.216890	-0.185070	-0.241400	-0.099290	-0.107750	0.178460	-0.058400	-0.082310	-0.137330	-0.099690	-0.132700	-0.037790	-0.035000	-0.133980	-0.065400	-0.151030	-0.113570	-0.053660	-0.209460	-0.089050	-0.046230	-0.195740	-0.162230	-0.118140	-0.203910	-0.082680	0.028900	0.046990	0.016670	0.024040	0.093380	-0.057530	-0.138690	-0.075190	-0.120250	-0.197180	-0.083240	-0.148280	-0.137740	-0.053850	-0.213760	-0.225700	-0.163240	-0.331320	-0.380000	-0.206050	-0.145450	-0.232560	-0.065790
-0.154910	-0.083440	-0.052160	-0.071100	-0.113350	0.032480	0.020870	-0.061730	0.065410	0.111130	0.148160	0.017540	0.015690	0.003790	0.007840	0.031770	-0.009590	0.004940	-0.107500	0.009110	-0.097490	-0.018840	-0.038280	-0.083770	-0.079490	0.004160	0.028190	-0.013330	-0.053150	0.049250	0.056420	0.086720	0.139190	-0.098460	-0.011460	0.023270	-0.122840	0.022990	-0.112150	-0.104270	-0.085470	0.027470	-0.059760	-0.017640	-0.020950	0.036950	0.019550	-0.047800	-0.093600	-0.054400	-0.077090	-0.127250	0.018000	-0.070140	-0.036800	0.018680	-0.024910	0.039030	-0.034020	-0.104350	-0.146440	-0.022920	-0.165910	-0.081780	-0.028440	0.058760	0.019090	0.035560	0.033610	0.045520	0.045070	-0.021320	-0.001940	0.080830	-0.101450	0.023700	0.087640	0.043490	-0.140890	-0.039020	-0.114740	0.022190	-0.116670	0.018160	-0.010690	-0.065490	-0.049890	-0.200170	-0.080800	-0.049360	-0.130880	-0.030800	-0.127550	-0.025170	-0.091690	-0.040390	-0.166410	-0.079840	-0.103570	-0.005420	-0.026400	-0.158990	-0.149130	-0.012340	-0.152520	-0.098190	-0.023370	-0.017840	-0.046600	0.027970	-0.120570	-0.055290	-0.174580	-0.025000	-0.028220	-0.115650	-0.063210	-0.019790	-0.118320	-0.034960	0.001120	0.020970	-0.107240	0.017630	0.007190	0.097270	-0.014790	-0.051940	-0.005130	-0.053600	-0.021600	-0.091710	-0.012950	-0.101380
