1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	1.450020	2.351550	2.691840	2.877070	2.911550	2.968750	2.954960	3.004760	2.866710	2.570930	2.441160	2.379760	2.323690	2.363720	2.321110	2.344350	2.633290	2.789540	2.688250	2.563800	2.480470	2.489880	2.544530	2.639610	2.490760	2.293590	2.345240	2.247580	2.219930	2.204510	2.171460	2.165120	2.178380	2.155600	2.201230	2.170580	2.188480	2.148070	2.161790	2.178580	2.143690	2.172810	2.196300	2.203920	2.220550
0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.118340	0.049420	-0.014420	-0.043520	-0.011860	-0.030990	-0.014820	-0.049470	-0.012150	-0.020640	-0.002650	-0.039030	-0.011410	-0.072210	-0.046720	-0.058980	-0.066100	-0.029580	-0.126850	-0.036440	-0.026850	-0.055310	-0.076800	-0.062190	-0.071040	-0.011950	-0.037090	-0.013710	-0.039360	-0.025440	-0.027760	-0.002910	-0.007350	-0.003220	-0.061920	-0.032560	-0.034830	0.001960	-0.012760	-0.022560	0.002490	-0.008370	-0.037680	-0.046210	-0.060510
-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.427850	-0.304410	-0.214430	-0.203160	-0.231690	-0.221180	-0.194800	-0.153710	-0.182740	-0.150740	-0.182580	-0.230010	-0.157890	-0.157950	-0.228360	-0.221000	-0.211000	-0.214510	-0.155170	-0.220320	-0.255210	-0.208050	-0.196930	-0.170170	-0.169130	-0.165730	-0.185250	-0.177460	-0.148140	-0.149170	-0.176820	-0.229310	-0.196570	-0.213990	-0.160980	-0.174730	-0.217570	-0.226180	-0.183880	-0.207160	-0.227170	-0.191820	-0.164150	-0.147450	-0.155130
0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	-0.032460	-0.106500	-0.097610	-0.079210	-0.067250	-0.172590	-0.173300	-0.153700	-0.168640	-0.146600	-0.050260	-0.201630	-0.132590	-0.052830	-0.079970	-0.076640	-0.115920	-0.167730	-0.109670	-0.071530	-0.125850	-0.084330	-0.161520	-0.112530	-0.179230	-0.072760	-0.133440	-0.178760	-0.189360	-0.143220	-0.076200	-0.117210	-0.107450	-0.138090	-0.169100	-0.061130	-0.099170	-0.142770	-0.084000	-0.080200	-0.134250	-0.164340	-0.169040	-0.143040
-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.154620	-0.152910	-0.081020	-0.104920	-0.103890	-0.129150	0.001800	-0.058100	-0.073360	-0.076810	-0.072830	-0.134970	0.001100	-0.071460	-0.058830	-0.016220	-0.073130	-0.058000	0.037300	-0.040060	-0.036680	0.005130	-0.100870	0.001950	-0.088280	-0.019300	-0.153860	-0.067030	0.014470	0.003400	-0.041390	-0.098610	-0.079260	-0.064570	-0.046880	0.033840	-0.105050	-0.039580	-0.032200	-0.087460	-0.087200	-0.045010	0.014020	-0.024160	-0.039140
-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	-0.093680	0.042750	-0.042270	0.017230	-0.023670	0.008280	-0.074060	-0.000340	-0.018260	-0.027650	-0.055440	-0.024800	-0.073770	-0.077020	-0.131290	-0.181600	-0.074180	-0.031630	-0.149490	-0.046930	-0.104990	-0.071360	0.028250	-0.098610	-0.010010	-0.016760	-0.014280	-0.067590	-0.121670	-0.128650	-0.055570	-0.081000	-0.079570	-0.053630	-0.095870	-0.161720	-0.064340	-0.105540	-0.060620	-0.068570	-0.069940	-0.065180	-0.144590	-0.070560	-0.092830
-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.090330	-0.089670	-0.087720	-0.159300	-0.096740	-0.118560	-0.138530	-0.158810	-0.101590	-0.128140	-0.118220	-0.099660	-0.135790	-0.088630	-0.100120	-0.071210	-0.035660	-0.148240	-0.066840	-0.102040	-0.079320	-0.147020	-0.140140	0.019000	-0.068800	-0.176520	-0.123800	-0.095630	-0.103170	-0.099900	-0.164460	-0.095760	-0.107740	-0.158150	-0.100870	-0.096140	-0.096390	-0.114010	-0.165600	-0.091990	-0.108760	-0.153770	-0.052790	-0.121170	-0.093140
-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.049860	-0.072770	-0.079900	0.009500	-0.072190	-0.072230	0.060560	0.021940	-0.073070	-0.107150	-0.079000	-0.149310	-0.010720	-0.062680	-0.010190	-0.005660	-0.004360	0.121250	0.068730	0.028260	-0.003200	0.146360	0.070510	0.009050	0.009940	0.096800	-0.061980	-0.126010	-0.009610	-0.063350	0.010250	-0.099930	-0.123760	-0.035290	-0.129600	-0.024450	-0.103790	-0.036160	-0.001910	-0.077620	-0.081390	-0.003830	-0.030880	-0.081840	-0.096070
-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	-0.120310	0.079690	-0.009590	-0.074720	0.000870	0.017960	-0.104020	-0.093480	-0.067630	-0.103940	-0.155030	-0.056530	-0.140050	-0.130880	-0.157900	-0.135920	-0.023400	-0.084650	-0.036740	0.052170	-0.015990	-0.101910	0.005480	-0.000140	-0.005010	-0.077870	-0.142660	-0.019390	-0.111600	-0.095500	-0.110950	-0.048710	-0.058160	-0.113600	-0.022540	-0.136930	-0.067550	-0.103110	-0.082300	-0.054590	-0.060320	-0.109540	-0.077550	-0.001680	-0.042310
-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	-0.069290	0.016620	0.009220	0.092790	-0.009300	-0.018620	0.066500	0.112170	0.121650	0.004400	0.024680	-0.003840	0.046880	0.060120	-0.107670	-0.103850	0.059870	0.056620	0.051480	-0.031730	0.031340	0.110860	0.065890	0.137710	0.091860	0.013900	0.005400	-0.129780	-0.050640	-0.131170	-0.042980	-0.139350	-0.152870	-0.077620	-0.143030	-0.043300	-0.071400	-0.089170	-0.104290	-0.058090	-0.083450	-0.064990	-0.019450	-0.127670	-0.084660
