-0.720700	-1.180130	-1.329440	-0.942180	-0.763730	-0.490470	-0.450560	-0.607310	-0.158910	-0.121840	-0.182610	-0.322880	-0.018450	0.837010	0.772220	0.594530	0.157240	0.096670	-0.455630	-0.924210	-0.964270	-1.532970	-0.838750	-0.550050	-0.168590	-0.035710	0.647990	1.035410	0.791860	0.691320	0.338480	-0.316420	-0.109440	-0.185920	-0.169710	0.662200	0.899790	0.983660	0.449320	0.342890	-0.296890	-0.456610	-0.695850	-0.751920
1.069080	1.617640	1.615560	1.358920	1.343890	1.025360	0.428610	0.361860	-0.071860	-0.030250	-0.118700	-0.543080	-0.589580	-0.869790	-0.589230	-0.775320	-0.863110	-0.784460	-0.365640	-0.112290	-0.621740	0.180010	-0.435280	-0.750390	-0.390700	-0.166110	-0.104110	0.090860	0.501820	0.075730	0.246420	0.021150	-0.869870	-0.538950	0.162940	0.097170	0.917900	1.265600	1.383760	1.326910	1.359120	0.980990	0.756240	0.831490
-1.208100	-1.539890	-1.497730	-0.866650	-0.847630	-0.387420	-0.345740	-0.317130	-0.612520	-0.818190	-0.377430	-0.438340	-0.490000	-0.580050	-0.213930	0.140350	0.632610	0.022000	-0.312990	0.282110	1.066510	0.389570	0.684200	1.043890	0.458200	-0.104760	-0.805440	-1.086620	-1.223040	-0.598030	-0.397830	0.413320	0.902430	0.754330	0.075090	0.076870	0.095060	-0.640750	-0.532190	-0.471670	-0.258980	-0.391870	-0.553670	-0.666000
0.184740	0.545800	0.477260	0.097360	0.455150	0.573930	0.805460	0.194620	0.014020	0.206160	0.244490	0.082720	-0.390420	0.082070	0.106590	-0.301680	-0.878320	-0.364430	-0.151870	-0.132030	-0.486280	-0.653230	-0.608250	-0.682600	-1.488460	-1.850270	-1.469510	-0.947750	-0.482330	-0.650030	-0.701900	-0.711250	0.076480	0.218950	1.133110	1.626740	1.820120	1.955360	1.756460	1.274720	0.578670	0.244390	0.008360	0.286980
-1.016410	-1.056360	-0.814910	-0.074470	0.076050	0.338060	-0.246650	0.032360	0.079090	-0.359160	-0.682980	-0.839210	-0.078950	-0.279520	-0.323900	-0.285800	-0.073380	-0.168530	-0.262920	-0.583950	-0.691250	-0.243200	-0.291440	-0.477590	0.675350	1.093370	1.568610	1.503640	1.033760	0.615780	0.309180	-0.261710	-1.201290	-1.013270	-1.145540	-0.607510	-0.063880	0.341780	0.007900	0.113210	0.106770	0.045680	-0.153440	-0.403090
1.082880	0.866730	0.483260	-0.185670	-0.627040	-1.140100	-0.572430	-0.433950	-0.331620	0.182980	0.400790	0.474340	-0.094330	-0.167780	-0.112420	0.047620	0.106560	-0.136890	0.033490	0.348280	0.568410	0.251800	0.244850	0.620770	0.081220	0.075810	-0.650720	-0.770030	-0.633070	-0.243030	-0.127880	0.253170	0.557880	0.323880	0.107990	-0.787260	-1.316720	-1.805270	-1.054780	-0.694470	-0.091280	0.227200	0.635720	0.762690
-1.258670	-0.996050	-0.277890	-0.134350	0.303610	0.761860	0.510840	0.539300	0.637310	0.141300	-0.247270	0.242890	0.351750	0.345400	-0.123700	-0.363870	-0.383470	0.318570	0.220960	-0.246110	-0.282600	-0.009170	-0.023470	-0.947990	-0.783540	-0.671500	0.119600	-0.007710	0.047060	-0.024070	0.122980	-0.085940	-0.338320	-0.314680	-0.367830	-0.138000	-0.441420	0.133620	-0.634880	-1.221290	-1.922470	-1.954720	-1.865180	-1.935310
-0.584840	-1.632940	-1.957650	-1.603680	-0.433300	0.757510	0.205270	-0.918060	-1.743650	-1.196120	0.287710	2.417410	3.220690	2.774810	1.513570	-0.105520	0.701920	1.363510	1.367380	-0.351730	-2.422490	-2.711290	-2.454920	-2.081050	-3.215020	-3.442950	-2.636220	-0.580620	0.976150	0.962890	0.757710	0.839650	2.133840	2.323710	2.342730	1.206670	0.051010	-0.673320	-1.667600	-1.232820	-0.872210	-0.020310	0.364510	0.227190
0.221040	0.614330	0.542590	0.424630	0.012990	-0.785130	-0.933160	-0.855590	-0.134810	0.353250	0.216850	-0.390390	-0.732150	-0.371280	0.259570	0.963650	0.547960	-0.321100	-1.127690	-1.379190	-0.869960	-0.278270	0.340280	0.387540	0.620690	0.602980	0.794330	0.654820	0.030660	-0.567670	-1.125950	-1.171180	-0.837350	0.148890	0.675180	1.130760	0.141230	-1.032660	-1.194470	-1.112890	0.313400	0.774180	0.611820	0.355080
-0.134410	-0.823140	-1.337650	-1.624840	-0.598120	0.762050	0.950580	0.473450	-0.689210	-0.761170	-0.497760	-0.373140	-0.228460	-0.377800	-0.087750	-0.493740	-0.629430	-0.020810	0.845430	1.258720	0.616110	-0.316300	-1.038660	-0.887240	-0.722320	-0.339990	0.098680	0.257600	-0.002150	-0.256930	-0.246700	0.167210	0.833850	0.457200	0.011820	-1.020420	-1.144750	-0.298560	0.327820	1.315950	0.604180	-0.276590	-0.678920	-0.858370
-0.406440	0.497730	1.479950	2.212810	0.802540	-1.051680	-1.343130	-0.708460	0.776070	0.679450	0.170080	0.429260	0.377630	0.156550	-0.660150	-0.687650	-0.007420	0.086470	-0.445250	-0.635150	-0.093860	0.228460	0.219230	-0.372370	-0.328650	0.197740	0.085190	-0.088010	-0.188350	-0.114590	-0.104100	-0.378760	-0.822660	-0.616860	-0.022800	0.942720	1.106260	0.432040	-0.346410	-1.499020	-0.927130	-0.374910	0.005640	0.313380
0.241450	-0.652820	-1.597640	-2.270560	-0.928370	1.001150	1.112510	0.357140	-0.990720	-0.879160	0.128100	-0.140340	-0.258210	0.173150	0.648090	0.874900	-0.232970	-1.161050	-0.839020	-0.739450	-0.562020	0.111590	0.863700	1.616350	0.989340	-0.623390	-1.235920	-0.938950	-0.018600	0.320770	0.188410	-0.168210	-0.307700	-0.073330	-0.410220	-0.710490	-0.338650	-0.001680	0.112510	0.233880	-0.660460	-0.217200	0.225610	0.189500
-0.288590	0.594090	1.305310	1.512900	0.188560	-1.345920	-1.072560	-0.214460	0.422520	0.111560	-0.853740	-0.507470	-0.062560	-0.767630	-0.894530	-0.946190	0.412460	1.761930	1.237370	1.120180	0.174910	-0.642070	-1.266450	-1.966830	-1.410310	-0.675380	-0.174070	0.098030	0.182160	0.571400	0.621840	0.749080	0.483230	-0.076330	-0.033640	-0.529140	-0.605190	-0.646730	-0.079810	0.794650	1.147390	0.510810	-0.412370	-0.626820
-0.020880	-0.329710	-0.355020	-0.033610	0.782330	1.272320	0.390470	-0.787500	-0.984580	-0.474070	0.791170	0.939970	0.125480	0.454500	-0.041270	-0.005220	-0.648180	-1.709200	-0.912060	-0.951860	-0.033450	0.074210	0.162350	1.009840	0.598340	0.831810	0.329490	0.073350	0.217710	-0.589160	-1.081320	-1.553030	-0.831920	0.478830	1.068430	1.847080	0.671000	-0.334880	-1.487810	-2.374680	-0.942970	-0.028170	0.692680	0.585090
0.032040	0.286440	-0.136650	-0.616960	-1.179870	-1.181260	-0.427030	-0.194800	-0.312240	-0.227880	-0.424110	-0.660770	-0.401330	-0.724100	0.158890	0.460690	-0.135030	0.081680	-0.467180	0.425680	0.429550	0.240700	-0.224570	-1.482940	-0.538890	-0.062300	1.471240	1.832650	-0.058090	-0.976970	-1.818390	-1.204620	-0.126040	0.505730	1.363090	0.909880	0.895890	0.147340	-0.481000	0.077420	-0.685770	-0.342700	-0.248300	-0.343260
0.192000	0.390110	0.220020	0.560040	0.478690	0.472790	0.286770	-0.579900	-0.584790	-1.055890	-0.129240	0.917840	0.794330	0.272690	-1.068040	-0.502130	1.068410	0.760020	-0.050800	-1.094410	-0.601560	0.891870	1.088400	0.699780	-1.041040	-2.147580	-2.697030	-1.695080	0.974680	2.439760	2.408440	0.988000	-0.868540	-1.524740	-1.503720	-0.691310	0.753690	0.396900	-0.094730	-1.139570	-0.995900	0.649500	1.000530	1.082260
-0.233840	0.095370	0.722100	0.311340	-0.271050	-0.384040	-0.248210	0.115740	-0.628330	-0.613370	-0.170290	0.214180	-0.028380	-0.346180	-0.214100	-0.339260	-0.732700	-0.636610	0.265080	1.132690	0.621150	-1.076040	-1.702360	-1.238380	-0.348350	0.258810	0.204940	0.580690	1.215620	0.469790	-0.509650	-1.363640	-0.459210	1.530660	2.737640	2.521700	0.052860	-1.798530	-2.592950	-1.507650	0.303690	0.467760	0.195570	-0.384520
0.200460	0.550090	0.355380	0.744670	0.854520	0.191270	-0.593820	-1.455920	-0.627560	0.091360	0.351660	-0.259030	-0.274710	0.141710	0.207260	0.251400	-0.350440	-0.221420	-0.282750	-0.697260	-0.424840	0.075540	0.569610	0.631290	0.763160	0.743820	1.164030	0.548220	-1.486620	-2.046960	-2.183250	-0.789790	0.307160	0.105150	0.029680	-0.056300	0.737450	1.330700	0.617080	-0.593500	-1.662830	-1.255170	-0.176560	0.255280
-0.583180	-1.418580	-1.724410	-1.718910	-1.152910	-0.032780	0.835560	1.325430	0.712640	0.000570	-0.639500	-0.277820	-0.250400	-0.569830	-0.244250	-0.087840	0.661260	0.238620	-0.427160	-0.203450	-0.057640	0.461270	0.119340	-0.309190	-0.647170	-0.734600	-1.056850	-0.964650	0.122240	0.852450	1.598690	0.912460	-0.295330	-1.067240	-1.484230	-1.451540	-1.070200	-0.768650	0.611970	1.847530	2.043400	1.298980	-0.130370	-0.533520
0.037890	0.793480	1.805270	1.711820	0.996000	-0.512490	-1.657720	-0.756030	0.010090	0.604490	0.328320	-0.868620	-0.617910	0.106520	0.130750	-0.261970	-1.014200	-0.171760	0.950910	0.532490	-0.173290	-1.410460	-0.916030	-0.399750	-0.209260	0.465170	0.939000	1.173770	0.094730	-1.148270	-1.360280	-0.534480	0.366090	0.774560	0.108410	-0.350460	-0.936430	-0.265750	0.083790	-0.712850	-1.466750	-2.275230	-1.447700	-0.529420
