1.610550	1.653060	1.691550	1.705860	1.766310	1.760530	1.787600	1.825660	1.964210	2.158650	2.279340	2.389990	2.377980	2.466050	2.540820	2.635390	2.575960	2.592350	2.537260	2.560170	2.562770	2.630110	2.612460	2.635070	2.663960	2.657730	2.688270	2.668620	2.674340	2.666110	2.634580	2.562010	2.612930	2.677260	2.597830	2.676240	2.654040	2.618070	2.631170	2.591290	2.600500	2.621380	2.938980	3.484060	3.621760	3.666000	3.671740	3.669150	3.640500	3.536680	3.498670	3.152360	2.765800	2.670500	2.580450	2.633450	2.598150	2.667260	2.584310	2.582400	2.581980	2.643280	2.817690	2.773730	2.721910	2.595330	2.626910	2.563490	2.584850	2.622290	2.516250	2.646830	2.624270	2.678230	2.656420	2.646200	2.671890	2.809240	2.672320	2.592710	2.616790
0.120350	0.080290	0.042890	0.026340	-0.018970	0.001880	-0.013290	-0.005330	-0.001650	-0.051890	-0.068710	-0.057680	0.002360	-0.035500	-0.039420	-0.078630	-0.008960	-0.029360	0.026600	0.005970	0.023670	-0.080660	-0.005240	-0.007680	-0.067340	-0.048470	-0.076770	-0.085910	-0.057500	-0.067370	-0.049010	-0.012410	-0.027300	-0.064360	-0.036450	-0.051240	-0.067120	0.007180	-0.048070	0.012150	-0.066280	-0.001890	0.047490	-0.057380	-0.040600	-0.016410	-0.029470	-0.042520	-0.032000	0.051250	-0.034680	-0.036620	-0.019800	0.024990	0.012140	-0.039790	0.019690	-0.068010	0.002060	-0.008680	0.019050	-0.037370	-0.001520	-0.057300	-0.064160	-0.029380	-0.037480	0.048020	0.013570	-0.037070	0.011130	-0.054460	-0.005320	-0.018980	-0.056040	-0.028870	-0.066540	0.069350	-0.055720	0.015580	0.013550
-0.490870	-0.433600	-0.377750	-0.336110	-0.312400	-0.331900	-0.290880	-0.282050	-0.274780	-0.174570	-0.140130	-0.145550	-0.208210	-0.131870	-0.148640	-0.150550	-0.172730	-0.141050	-0.194110	-0.200520	-0.199160	-0.120130	-0.203330	-0.204180	-0.111410	-0.125740	-0.138020	-0.124030	-0.158350	-0.130130	-0.131630	-0.190100	-0.150010	-0.129710	-0.166170	-0.140930	-0.141570	-0.224440	-0.120560	-0.241110	-0.145310	-0.218360	-0.223870	-0.136620	-0.162630	-0.216470	-0.196320	-0.146660	-0.168180	-0.255830	-0.204150	-0.144200	-0.195430	-0.184720	-0.197270	-0.157180	-0.215580	-0.130520	-0.218510	-0.216090	-0.231050	-0.140450	-0.240510	-0.155130	-0.129250	-0.172700	-0.155050	-0.264110	-0.200750	-0.142610	-0.189280	-0.159990	-0.190720	-0.171660	-0.161920	-0.164260	-0.148390	-0.323200	-0.148070	-0.194220	-0.215770
0.108220	0.043730	-0.022050	-0.093380	-0.056080	-0.037970	-0.096430	-0.098040	-0.055730	-0.167100	-0.166820	-0.178310	-0.100600	-0.209530	-0.193300	-0.143790	-0.183310	-0.215830	-0.178530	-0.145210	-0.146330	-0.182280	-0.105350	-0.090160	-0.198390	-0.206320	-0.144520	-0.165590	-0.134340	-0.174410	-0.201880	-0.155470	-0.172320	-0.170170	-0.168940	-0.155680	-0.151190	-0.067280	-0.194320	-0.050190	-0.154070	-0.088390	-0.142810	-0.170080	-0.126740	-0.081330	-0.098930	-0.150250	-0.133510	-0.097150	-0.138590	-0.260770	-0.168160	-0.212810	-0.140610	-0.137680	-0.123230	-0.171990	-0.098760	-0.094660	-0.079710	-0.188830	-0.071230	-0.173730	-0.186100	-0.167290	-0.156740	-0.074900	-0.162630	-0.189030	-0.193700	-0.127760	-0.106530	-0.128160	-0.128290	-0.153710	-0.143430	-0.137720	-0.170220	-0.180430	-0.171950
-0.185090	-0.120600	-0.061490	0.027440	-0.072660	-0.090290	-0.041780	-0.066020	-0.179200	-0.104440	-0.172300	-0.149160	-0.255470	-0.137850	-0.118240	-0.197580	-0.116260	-0.104520	-0.139290	-0.180450	-0.210730	-0.193370	-0.227040	-0.261750	-0.160250	-0.131810	-0.222970	-0.207340	-0.213830	-0.185840	-0.132330	-0.145330	-0.179670	-0.194770	-0.149430	-0.205990	-0.196610	-0.291700	-0.178700	-0.295470	-0.196460	-0.236760	-0.212200	-0.214250	-0.270630	-0.270770	-0.263210	-0.253340	-0.262490	-0.257850	-0.164480	-0.064490	-0.125820	-0.106480	-0.203720	-0.233020	-0.184960	-0.181040	-0.233670	-0.223110	-0.251430	-0.155970	-0.272480	-0.174860	-0.169810	-0.158930	-0.206320	-0.217540	-0.129920	-0.147880	-0.092140	-0.224980	-0.258420	-0.243450	-0.222030	-0.180240	-0.210310	-0.036620	-0.160750	-0.116420	-0.098170
-0.116910	-0.173570	-0.210400	-0.292470	-0.164720	-0.153750	-0.168750	-0.126750	-0.051090	-0.095150	-0.017450	-0.020260	0.052030	-0.023160	-0.069420	-0.025610	-0.099210	-0.061640	-0.066630	0.004530	0.047960	0.045450	-0.015590	0.030890	-0.012890	-0.049740	0.006370	0.000030	-0.016880	-0.007690	-0.038840	-0.057670	0.006300	0.016120	-0.025160	0.009880	-0.002390	0.085160	0.012400	0.081180	-0.012160	0.012090	0.013270	-0.011910	0.008870	0.001850	-0.001440	0.016760	0.055330	0.085230	-0.031830	-0.034670	-0.087650	-0.071260	0.014460	0.028950	-0.034170	0.002730	0.030700	-0.016020	0.004440	-0.031670	0.071460	-0.001190	-0.000850	-0.014080	0.019380	0.007850	-0.083370	-0.027730	-0.068840	0.020670	0.044440	0.040690	0.021720	-0.050400	-0.001320	-0.053940	-0.032070	-0.088090	-0.066510
-0.113180	-0.065970	-0.068290	-0.016730	-0.123150	-0.117790	-0.153400	-0.177220	-0.148140	-0.123490	-0.116960	-0.147460	-0.127840	-0.140580	-0.088390	-0.108590	-0.038800	-0.113360	-0.076960	-0.116470	-0.141990	-0.166920	-0.039900	-0.070590	-0.103530	-0.100030	-0.112960	-0.110070	-0.090490	-0.114260	-0.128680	-0.103910	-0.090110	-0.112170	-0.113930	-0.091060	-0.101240	-0.146460	-0.117380	-0.157790	-0.116270	-0.124770	-0.157340	-0.084740	-0.055650	-0.061920	-0.063940	-0.064810	-0.097920	-0.212730	-0.113100	-0.155400	-0.072570	-0.069980	-0.100760	-0.100960	-0.080420	-0.103670	-0.133560	-0.059180	-0.070710	-0.115280	-0.099590	-0.104970	-0.093480	-0.146160	-0.126600	-0.126430	-0.085340	-0.124480	-0.113100	-0.107580	-0.071290	-0.080110	-0.117850	-0.042140	-0.103860	-0.225670	-0.115840	-0.064260	-0.143990
-0.067880	-0.101300	-0.059640	-0.072850	-0.012660	-0.041150	0.037340	0.057270	-0.049180	-0.039020	-0.123570	-0.070370	-0.173160	-0.066340	-0.109650	-0.148550	-0.146540	-0.050030	-0.152460	-0.169370	-0.172100	-0.132090	-0.245740	-0.228250	-0.095520	-0.074680	-0.153720	-0.175930	-0.156730	-0.126490	-0.055700	-0.103800	-0.140510	-0.141220	-0.112330	-0.137260	-0.129400	-0.111530	-0.127800	-0.126410	-0.118440	-0.085420	-0.113800	-0.166030	-0.238850	-0.221320	-0.214650	-0.239040	-0.240620	-0.073240	-0.151020	-0.151430	-0.150520	-0.199090	-0.197030	-0.184050	-0.116170	-0.135060	-0.123210	-0.208980	-0.184290	-0.083450	-0.158890	-0.122740	-0.143860	-0.078430	-0.141000	-0.083620	-0.089850	-0.060440	-0.055290	-0.154880	-0.212430	-0.212220	-0.147750	-0.188630	-0.167030	0.043450	-0.108020	-0.162610	-0.085620
-0.146690	-0.125320	-0.199830	-0.216950	-0.228640	-0.187740	-0.297690	-0.289050	-0.245800	-0.334720	-0.240960	-0.274850	-0.173800	-0.334680	-0.276720	-0.302290	-0.244720	-0.310980	-0.296190	-0.149450	-0.138000	-0.200030	-0.135670	-0.157640	-0.284540	-0.334150	-0.292480	-0.284630	-0.265860	-0.267070	-0.313910	-0.281240	-0.187110	-0.212870	-0.200430	-0.229310	-0.250770	-0.229420	-0.242270	-0.227000	-0.294170	-0.294540	-0.294690	-0.307290	-0.267720	-0.242370	-0.266130	-0.258530	-0.154180	-0.303630	-0.219790	-0.197130	-0.324300	-0.240370	-0.152550	-0.211160	-0.264770	-0.208860	-0.218170	-0.172710	-0.226630	-0.359260	-0.060930	-0.178220	-0.195510	-0.299510	-0.250450	-0.229060	-0.333810	-0.317750	-0.280470	-0.210990	-0.132430	-0.137510	-0.222940	-0.247450	-0.250230	-0.160220	-0.305790	-0.244900	-0.250380
-0.089610	-0.093580	-0.015690	0.009270	0.002070	-0.055140	0.027700	0.006970	-0.016630	0.066160	0.063410	0.080890	0.008180	0.097490	0.084060	0.066180	0.058710	0.111760	0.075520	0.018090	0.017310	0.050180	-0.018020	0.037840	0.134750	0.124380	0.078760	0.068810	0.050470	0.080130	0.080180	0.066560	0.093380	0.086690	0.044950	0.098930	0.094570	0.100920	0.084060	0.054300	0.085230	0.078340	0.022670	0.096950	0.074490	0.055200	0.071060	0.085280	0.025570	0.125080	0.033310	0.079140	0.119140	0.056750	0.012300	0.055600	0.074000	0.088280	0.035320	0.035680	0.057450	0.117290	0.071420	0.126000	0.122270	0.117360	0.087130	0.025210	0.084370	0.100700	0.119740	0.066530	0.048870	0.046780	0.065020	0.073630	0.063250	0.069780	0.093330	0.039720	0.063670
