1.640410	1.640410	1.640410	1.640410	1.640410	1.640410	1.640410	1.640410	1.640410	1.640410	1.769460	2.819210	2.803390	2.831320	2.876010	2.935090	2.934610	3.103260	3.361430	3.413550	3.539560	3.547930	3.568530	3.516850	3.577580	3.538270	3.489890	3.479560	3.225480	3.011990	3.027870	2.983880	2.938210	2.943640	2.915110	2.951330	2.937150	2.872820	2.832650	2.912680	2.946620	2.883840	2.871120	2.938360	2.896740	2.859500	2.914770	2.857950	2.887260	2.877580	2.798800	2.839150	2.847510	2.887040	2.952020	2.841840	2.852110	2.864330	2.856730	2.916290	2.883380	2.843370	2.858080	2.857710	2.834080	2.885630	2.811040	2.864290	2.845630	2.937920	2.886240	2.825300	2.842600	2.893210	2.885200
0.114160	0.114160	0.114160	0.114160	0.114160	0.114160	0.114160	0.114160	0.114160	0.114160	-0.003490	-0.046040	-0.053060	-0.084210	-0.098640	-0.107440	-0.095970	-0.115470	-0.069110	-0.058700	-0.117500	-0.124200	-0.148340	-0.132150	-0.204310	-0.163170	-0.174730	-0.231430	-0.220130	-0.102760	-0.167910	-0.175330	-0.128260	-0.145210	-0.087860	-0.165110	-0.153080	-0.119790	-0.086020	-0.132540	-0.127060	-0.107960	-0.107490	-0.130080	-0.091940	-0.102590	-0.124380	-0.078690	-0.110070	-0.101900	-0.060940	-0.083080	-0.070850	-0.116010	-0.157830	-0.060250	-0.057530	-0.078430	-0.093010	-0.132420	-0.108710	-0.057020	-0.111070	-0.064530	-0.041570	-0.098420	-0.013780	-0.089930	-0.069230	-0.116490	-0.084390	-0.087200	-0.086090	-0.097930	-0.049730
-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.511840	-0.347630	-0.278710	-0.272470	-0.253300	-0.238090	-0.238790	-0.255840	-0.223300	-0.284190	-0.321970	-0.275240	-0.251790	-0.295440	-0.309670	-0.208600	-0.252950	-0.312920	-0.235710	-0.261690	-0.304840	-0.243980	-0.242040	-0.287200	-0.265230	-0.292950	-0.233870	-0.236310	-0.230940	-0.295830	-0.261700	-0.244850	-0.264570	-0.265280	-0.250140	-0.266530	-0.281440	-0.228980	-0.270750	-0.273210	-0.239910	-0.274240	-0.264470	-0.286700	-0.234680	-0.188490	-0.255140	-0.289180	-0.256920	-0.255670	-0.213640	-0.220810	-0.279380	-0.222070	-0.290550	-0.292320	-0.227120	-0.290710	-0.270140	-0.212770	-0.227700	-0.266570	-0.240350	-0.308510	-0.270680	-0.248510
0.101740	0.101740	0.101740	0.101740	0.101740	0.101740	0.101740	0.101740	0.101740	0.101740	-0.076450	-0.108650	-0.129650	-0.127940	-0.142420	-0.138560	-0.125920	-0.167870	-0.187390	-0.135540	-0.157780	-0.208870	-0.097490	-0.136020	-0.251030	-0.204590	-0.110300	-0.201310	-0.159570	-0.069930	-0.117110	-0.120210	-0.067350	-0.074460	-0.077300	-0.119620	-0.109680	-0.187160	-0.117640	-0.077140	-0.114180	-0.118550	-0.112540	-0.084540	-0.093470	-0.080200	-0.138400	-0.119390	-0.071850	-0.147540	-0.150460	-0.105940	-0.082020	-0.138620	-0.152300	-0.162480	-0.089590	-0.128560	-0.119000	-0.146320	-0.161040	-0.103470	-0.163880	-0.063260	-0.097170	-0.162650	-0.130430	-0.082850	-0.225280	-0.103580	-0.100520	-0.185430	-0.044900	-0.090220	-0.157410
-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.198680	-0.037330	-0.111590	-0.088450	-0.095020	-0.069710	-0.070260	-0.054830	-0.056390	0.004090	-0.043830	-0.030440	0.043640	-0.084550	0.029290	0.097490	0.045420	-0.036750	0.034170	0.007440	-0.116610	-0.058000	-0.021450	-0.090520	-0.095860	-0.086890	-0.037120	-0.059160	0.046600	0.004230	-0.097350	-0.068360	-0.039690	-0.053050	-0.105510	-0.092020	-0.079540	-0.045190	-0.042120	-0.100130	-0.009840	0.016640	-0.071840	-0.098890	-0.038440	-0.059390	-0.006490	-0.069250	-0.062020	-0.083950	-0.046260	-0.029880	-0.076500	-0.030900	-0.127230	-0.075710	-0.022290	-0.054870	-0.122130	0.035080	-0.141530	-0.099520	0.049740	-0.116790	-0.103130	-0.046080
-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.128850	-0.257500	-0.150890	-0.266930	-0.230510	-0.223990	-0.184910	-0.198130	-0.147350	-0.102320	-0.050300	-0.058380	-0.132250	-0.022090	-0.146900	-0.106230	-0.094750	-0.015630	-0.084660	-0.066260	-0.049350	-0.132840	-0.169230	-0.127910	-0.110730	-0.139300	-0.168660	-0.164450	-0.219750	-0.202490	-0.113580	-0.138560	-0.142690	-0.141420	-0.111360	-0.131420	-0.140980	-0.149710	-0.174820	-0.154650	-0.212490	-0.231720	-0.161060	-0.129200	-0.176880	-0.149980	-0.193900	-0.189910	-0.135130	-0.091910	-0.161580	-0.172300	-0.170890	-0.171800	-0.141520	-0.173560	-0.197300	-0.162940	-0.102930	-0.212760	-0.073390	-0.143920	-0.272910	-0.123930	-0.135470	-0.180180
-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.125010	-0.043210	-0.130220	-0.017570	-0.041300	-0.082110	-0.156400	-0.101890	-0.142490	-0.250310	-0.278910	-0.260100	-0.201270	-0.271210	-0.145300	-0.290710	-0.278570	-0.331900	-0.263540	-0.240750	-0.189290	-0.139740	-0.107610	-0.114370	-0.139100	-0.099320	-0.088200	-0.077690	-0.133450	-0.111970	-0.156230	-0.108000	-0.179740	-0.161150	-0.142310	-0.147360	-0.142540	-0.163860	-0.123290	-0.071070	-0.104830	-0.078530	-0.116390	-0.147900	-0.113610	-0.082580	-0.113880	-0.034380	-0.136290	-0.201480	-0.097200	-0.131870	-0.038830	-0.115230	-0.080200	-0.086100	-0.076780	-0.114120	-0.134930	-0.137260	-0.156460	-0.061370	-0.058190	-0.118280	-0.078070	-0.082810
-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.078630	-0.126520	-0.137240	-0.229190	-0.224500	-0.152030	-0.073650	-0.130250	-0.190180	-0.157260	-0.150310	-0.169970	-0.214220	-0.195270	-0.263500	-0.117790	-0.160710	-0.140290	-0.232260	-0.241020	-0.164610	-0.157420	-0.121340	-0.149040	-0.111840	-0.024930	-0.098450	-0.127560	-0.001500	-0.017670	-0.012630	-0.047980	0.074360	0.078720	-0.037900	0.031250	0.015320	0.077230	0.009780	-0.067180	0.060310	-0.025780	-0.043040	0.029370	-0.035640	-0.027860	0.001030	-0.112370	0.008850	0.086370	-0.042340	0.009600	-0.071520	-0.040270	-0.109210	-0.104620	-0.062970	-0.028220	-0.084360	-0.002570	-0.046020	-0.100690	-0.052010	-0.050150	-0.028670	-0.090750
-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.159360	-0.155660	-0.157250	-0.295050	-0.240410	-0.240640	-0.311510	-0.151250	-0.161480	-0.098370	-0.079350	-0.057300	-0.031740	-0.038310	-0.009790	-0.126380	-0.065170	-0.123480	-0.114250	-0.052690	-0.019050	-0.035440	-0.004320	0.067580	-0.005260	-0.061820	0.030730	-0.025920	-0.126410	-0.082170	-0.124990	-0.056260	-0.186980	-0.139510	-0.125710	-0.152860	-0.126060	-0.210790	-0.111250	-0.043380	-0.211550	-0.148660	-0.112300	-0.150990	-0.110800	-0.091830	-0.131990	-0.051030	-0.121740	-0.201650	-0.102760	-0.187430	-0.083460	-0.080400	-0.049750	-0.136430	-0.111070	-0.165590	-0.053100	-0.182670	-0.125590	-0.020310	-0.148250	-0.083170	-0.081140	-0.082490
-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.100890	-0.094260	-0.205120	-0.081680	-0.114840	-0.104980	-0.032970	-0.153650	-0.060300	-0.047850	-0.007750	-0.024390	-0.041800	-0.044070	0.008780	0.023800	-0.026190	0.066680	0.030670	0.021510	-0.077120	-0.040270	-0.025880	-0.154820	-0.093720	-0.017950	-0.090520	-0.045150	-0.049590	-0.025470	-0.015620	-0.021980	0.033310	-0.015350	0.006100	-0.051440	-0.032120	0.026110	-0.090300	-0.082240	0.025980	-0.030020	-0.126900	-0.058580	-0.061330	-0.010910	-0.087450	-0.089690	-0.040820	0.025930	-0.054890	-0.005010	-0.007930	-0.100600	-0.138120	-0.056990	-0.054910	-0.023970	-0.121670	-0.072670	-0.022920	-0.084470	-0.068480	-0.046670	-0.012840	-0.128210
