2.663780	2.683790	2.752000	2.846930	2.925120	3.133500	3.179890	3.217170	3.021500	3.075830	3.022130	3.067050	2.962650	2.969740	3.066460	3.118710	3.153820	3.034560	3.076010	3.137830	3.025950	2.916980	2.932690	2.956080	3.119380	3.036580	2.879110	2.849140	2.820510	2.804770	2.746870	2.886290	3.033430	3.202570	3.385980	3.539610	3.560200	3.570130	3.544090	3.521560	3.565720	3.426660	3.151990	2.755000	2.767760	2.740230	2.720620	2.685590	2.671900	2.680230	3.087400	3.109420	2.679410	2.638610	2.648480	2.677920	2.711850	2.657140	2.655400	2.645130	2.603480	2.637760	2.575360	2.570960	2.592360	2.664300	2.666980	2.614170
-0.031040	-0.088230	-0.142950	-0.174670	-0.033870	-0.067850	-0.053370	-0.084520	-0.031190	-0.121040	-0.057250	-0.131500	-0.104200	-0.102900	-0.151960	-0.139920	-0.154070	-0.089710	-0.188550	-0.100360	-0.083720	-0.065640	-0.084920	-0.066770	-0.089250	-0.060760	-0.055180	-0.046780	-0.063380	-0.047600	-0.031010	-0.071020	-0.088780	-0.144590	-0.032850	-0.036680	-0.055000	-0.071830	-0.050590	-0.054460	-0.113270	-0.077660	-0.101540	-0.013440	-0.041640	-0.076410	-0.041490	-0.041730	-0.031170	-0.027640	-0.007510	-0.026930	-0.045260	-0.031230	-0.031050	-0.048470	-0.052940	-0.047600	-0.025360	-0.060300	-0.004210	-0.089000	-0.005500	-0.036860	-0.010090	-0.055930	-0.061140	-0.037880
-0.213840	-0.186020	-0.177370	-0.200610	-0.238950	-0.148720	-0.161670	-0.143000	-0.195110	-0.170810	-0.200120	-0.174410	-0.196850	-0.243460	-0.167020	-0.214280	-0.230770	-0.266520	-0.206220	-0.212240	-0.191880	-0.224840	-0.284790	-0.170320	-0.157760	-0.132080	-0.164970	-0.190200	-0.159690	-0.176190	-0.227260	-0.225070	-0.264780	-0.180350	-0.240420	-0.253680	-0.200980	-0.186820	-0.220730	-0.261770	-0.190020	-0.246980	-0.196330	-0.187580	-0.172250	-0.167490	-0.240750	-0.233270	-0.217400	-0.180470	-0.318990	-0.246950	-0.234300	-0.200440	-0.194790	-0.183190	-0.322210	-0.230290	-0.254230	-0.201650	-0.213190	-0.184770	-0.242540	-0.253600	-0.245890	-0.199680	-0.183280	-0.227020
-0.100980	-0.117920	-0.096520	-0.011870	-0.023930	-0.150750	-0.194630	-0.192990	-0.176180	-0.131150	-0.152890	-0.135230	-0.138360	-0.114860	-0.182710	-0.075740	-0.046520	-0.037820	-0.103370	-0.114380	-0.171160	-0.141490	-0.011730	-0.172280	-0.168220	-0.223570	-0.186210	-0.126010	-0.170280	-0.183360	-0.123090	-0.078680	-0.032140	-0.097070	-0.147970	-0.077350	-0.140420	-0.170800	-0.140710	-0.077450	-0.179860	-0.131690	-0.179630	-0.193030	-0.157260	-0.121290	-0.033860	-0.061780	-0.099490	-0.142220	0.001640	-0.099300	-0.112060	-0.180840	-0.143730	-0.146800	-0.035470	-0.066170	-0.048320	-0.094660	-0.147360	-0.135520	-0.095930	-0.054520	-0.068450	-0.072250	-0.118900	-0.079600
-0.075350	-0.005660	-0.017090	-0.101640	-0.165500	-0.068730	0.025390	0.008210	0.003050	-0.062730	-0.010600	-0.046550	-0.023400	0.025330	0.060630	-0.087190	-0.113310	-0.109700	-0.019040	-0.050220	0.033950	0.017830	-0.044790	-0.023840	-0.042630	0.007330	0.022050	-0.070360	-0.041930	-0.019840	-0.060950	-0.052470	-0.048920	-0.023020	0.042230	-0.074380	-0.045970	0.010470	-0.023440	-0.071370	0.063080	0.020240	0.024070	-0.017280	-0.059970	-0.100710	-0.135190	-0.076200	-0.065480	-0.069820	-0.098880	-0.053980	-0.007800	0.050110	-0.033080	-0.041690	0.030740	-0.099840	-0.105260	-0.068750	-0.000940	-0.001350	-0.055100	-0.090710	-0.090150	-0.140440	-0.059770	-0.094830
-0.094100	-0.212460	-0.190330	-0.142630	-0.035570	-0.085550	-0.136160	-0.133490	-0.068050	-0.029390	-0.088220	-0.043500	-0.060010	-0.111800	-0.128620	-0.058040	-0.044470	-0.046980	-0.086300	-0.110940	-0.162190	-0.148220	-0.172260	-0.036770	-0.015740	-0.054040	-0.146180	-0.070330	-0.079140	-0.058920	-0.069110	-0.144560	-0.160140	-0.134250	-0.151970	-0.085630	-0.050690	-0.137210	-0.110300	-0.055830	-0.162010	-0.121100	-0.102720	-0.102610	-0.054250	-0.051380	-0.097310	-0.167350	-0.106360	-0.050760	-0.086370	-0.102070	-0.141490	-0.168310	-0.092420	-0.080550	-0.216640	-0.085820	-0.064930	-0.138610	-0.168340	-0.210550	-0.117270	-0.114970	-0.122110	-0.029040	-0.101040	-0.084470
-0.146030	-0.026430	-0.116960	-0.077340	-0.096690	-0.101730	-0.112590	-0.111800	-0.188520	-0.172970	-0.184110	-0.206600	-0.207930	-0.186150	-0.185520	-0.167150	-0.168590	-0.187410	-0.195310	-0.131260	-0.149000	-0.168990	-0.126150	-0.093310	-0.114830	-0.110670	-0.061710	-0.071070	-0.125980	-0.178330	-0.185430	-0.079070	-0.031550	-0.114710	-0.165240	-0.162440	-0.233870	-0.148630	-0.183900	-0.209460	-0.160970	-0.180280	-0.235730	-0.159030	-0.200570	-0.142850	-0.068090	0.017360	-0.117440	-0.156000	-0.045570	-0.044460	-0.102830	-0.103380	-0.126920	-0.153120	-0.068850	-0.098260	-0.130920	-0.025840	-0.056840	-0.004600	-0.119450	-0.078660	-0.047580	-0.148520	-0.094290	-0.122590
-0.023560	-0.049370	0.063580	-0.017580	-0.047310	-0.011820	0.024460	-0.042670	0.014490	-0.100220	-0.078740	-0.134400	-0.116600	-0.113860	-0.087750	-0.181330	-0.223780	-0.186490	-0.198120	-0.213250	-0.100710	-0.087730	-0.009000	-0.081610	-0.029860	-0.060280	-0.095350	-0.100320	-0.159840	-0.134410	-0.108040	-0.022570	-0.015040	0.083740	-0.023340	-0.083270	-0.009030	-0.106210	-0.077920	-0.088140	-0.067810	-0.155940	-0.140780	-0.122990	0.017110	-0.050990	-0.116030	-0.188450	0.024090	0.063730	-0.076810	-0.037350	-0.050190	0.029680	-0.013180	0.011680	-0.004100	-0.034470	-0.032940	-0.126150	-0.061470	-0.150530	0.028450	-0.090830	-0.111780	-0.005860	-0.006130	-0.059440
-0.111080	-0.113740	-0.184010	-0.049560	-0.060180	-0.217210	-0.150680	-0.192040	-0.086300	-0.072710	-0.087130	-0.042550	-0.041570	-0.057430	-0.098000	-0.069800	-0.052500	-0.057770	-0.047880	-0.055520	-0.153880	-0.145980	-0.188090	0.117400	0.074550	0.032200	-0.039610	0.016490	-0.001110	-0.020470	-0.102190	-0.105020	-0.069690	-0.140020	-0.147030	-0.165920	-0.144510	-0.074770	-0.146880	-0.109740	-0.213930	-0.076320	-0.050170	-0.143370	-0.222060	-0.113690	-0.093360	-0.002540	-0.149710	-0.193630	0.046200	0.014830	-0.047950	-0.116070	-0.097550	-0.140580	-0.005480	-0.114270	-0.090900	-0.070450	-0.114540	-0.071790	-0.210680	-0.098580	-0.101560	-0.187430	-0.184610	-0.142040
-0.192380	-0.116470	-0.109410	-0.162120	-0.093150	0.084980	0.052990	0.052150	0.009430	0.022840	-0.114950	-0.081280	-0.059520	-0.025360	0.002530	-0.054670	-0.067300	-0.108510	-0.053960	-0.084690	-0.033740	-0.070090	-0.054230	-0.020580	0.021080	0.016760	-0.010830	-0.038390	-0.132560	-0.127110	-0.137100	-0.087560	0.023090	-0.029830	-0.043840	-0.001140	-0.075920	-0.105320	-0.085840	-0.124320	0.040560	-0.081200	-0.167560	-0.103920	-0.019210	-0.053100	-0.123290	-0.157270	-0.058260	0.026980	-0.074150	-0.007870	-0.086850	-0.006890	-0.053780	-0.039720	-0.112690	-0.015450	-0.058880	-0.060140	-0.075520	-0.067280	0.025770	-0.057190	-0.043160	0.015430	0.054410	-0.053510
