1.957400	1.957400	2.181500	2.289420	2.657540	2.698920	2.790850	2.723310	2.722130	2.768170	2.769230	2.661710	2.679390	2.629490	2.634390	2.636040	2.668970	2.676660	2.651390	2.679920	2.673740	2.713590	2.620580	2.659450	2.702740	2.691380	2.728210	2.697940	2.618230	2.671730	2.621890	2.711100	2.610440	2.707510	2.672240	2.702220	2.634350	2.650690	2.713950	2.779040	2.674510	2.742590	2.642500	2.634260	2.700960	2.715030	2.663090	2.661810	2.627240	2.710740	2.690510	2.665510	2.579240	2.638640	2.640190	2.620770	2.623300	2.737860	2.723770	2.597030	2.652200	2.634470	2.650340	2.637300	2.678820	2.663290	2.653230	2.662750	2.676310	2.732880	2.735680	2.658280	2.740880	2.756860	2.575100	2.759010	2.675450	2.716910	2.687980	2.672400	2.702600	2.800630	2.656980	2.694740	2.745670	2.709730	2.653500	2.683980	2.696560	2.668900	2.744880	2.619130	2.631370	2.730880	2.675920	2.789150	2.747900	2.780400	2.676050	2.705010	2.689060	2.650130	2.751890	2.720200	2.712160	2.847700	3.551980	3.644330	3.669170	3.652120	3.737210	3.702300	3.765240	3.752050	3.685700	3.729100	3.608610	3.343070	3.153410	3.080370	2.940150	2.769920	2.707920	2.738070	2.802830	3.139270	2.997710	2.867720	2.895720	2.888840	2.712680	2.734930	2.673410	2.771660	2.615730	2.701370	2.700090	2.710820	2.643360	2.686120	2.617180	2.671780	2.659180	2.662260	2.676500	2.673610	2.671410	2.658090	2.678610	2.690140	3.298060	4.248670	3.409960	3.148120	2.835050	2.725280	2.606800	2.797650	2.651140	2.660260	2.719900	2.679780	2.673370	2.564690
0.169880	0.169880	-0.034140	-0.098650	0.004510	0.036740	-0.031490	-0.020060	-0.041550	-0.063310	-0.035770	-0.003120	0.022300	0.005720	0.043910	0.019020	0.027320	-0.024820	0.002700	-0.027620	-0.006390	-0.009880	-0.004020	-0.013290	-0.026610	-0.016900	-0.061850	-0.051620	0.017400	0.004510	0.006730	-0.011400	-0.012610	-0.039500	0.014440	-0.002580	-0.004460	0.002800	-0.062730	-0.051980	-0.000230	-0.036120	0.026120	-0.003100	-0.050050	-0.019980	0.007180	-0.012940	-0.005700	-0.018770	-0.013940	0.020060	0.017550	-0.006040	0.010780	-0.002050	0.005630	-0.049160	-0.021410	0.019940	-0.012020	0.031040	0.030950	0.038660	-0.014760	-0.007730	-0.038830	-0.013650	-0.014330	-0.031620	-0.063870	0.005200	-0.032260	-0.020430	0.040790	-0.002050	0.008110	-0.046960	0.014990	0.016550	-0.024990	-0.050660	0.040120	0.036690	-0.044300	0.023050	-0.001530	0.023220	-0.027010	-0.031270	-0.081050	0.024900	0.005670	-0.010730	0.021870	-0.040550	-0.001250	-0.025830	0.032280	0.001820	0.008380	-0.016020	-0.063370	-0.047930	-0.043370	0.013560	-0.013600	-0.017470	-0.013670	0.049010	-0.082640	-0.019610	-0.097780	-0.038440	-0.003390	-0.019400	-0.045590	-0.069020	-0.016110	-0.072010	-0.000120	0.029040	0.010930	0.015490	-0.045690	-0.022840	-0.135870	-0.041800	-0.064280	-0.097500	-0.038240	0.030270	0.010670	-0.069580	0.050040	0.001840	-0.023410	-0.000630	0.028360	0.018760	0.015380	0.044160	-0.007640	0.017700	-0.007530	-0.038290	-0.004610	-0.008670	-0.037300	-0.019910	0.026650	-0.046610	0.027680	0.030900	0.015810	-0.027460	0.022860	-0.083790	0.008910	-0.011500	-0.059510	-0.025520	0.009540	0.045760
-0.563270	-0.563270	-0.301800	-0.259060	-0.272680	-0.263610	-0.255890	-0.199110	-0.232620	-0.205070	-0.194160	-0.242980	-0.241420	-0.257890	-0.252820	-0.241310	-0.245760	-0.172190	-0.215580	-0.253680	-0.259190	-0.205650	-0.269310	-0.229200	-0.164500	-0.209690	-0.201740	-0.223450	-0.249800	-0.207180	-0.252030	-0.207110	-0.207520	-0.167970	-0.249970	-0.188340	-0.247830	-0.225650	-0.160510	-0.218330	-0.234630	-0.214570	-0.257100	-0.231860	-0.205310	-0.255030	-0.182290	-0.241950	-0.224210	-0.247320	-0.165490	-0.205490	-0.251260	-0.230300	-0.247050	-0.283190	-0.226840	-0.211540	-0.192550	-0.252920	-0.264850	-0.237420	-0.297680	-0.256980	-0.214480	-0.224230	-0.263170	-0.242910	-0.241830	-0.203790	-0.199320	-0.262890	-0.235920	-0.208360	-0.258810	-0.264850	-0.264970	-0.147580	-0.293950	-0.231900	-0.193290	-0.221650	-0.272090	-0.280780	-0.146960	-0.298810	-0.257450	-0.287480	-0.225210	-0.199320	-0.207380	-0.231130	-0.247000	-0.273540	-0.260650	-0.212750	-0.266010	-0.229890	-0.302780	-0.248970	-0.264220	-0.232890	-0.240450	-0.166160	-0.197160	-0.212080	-0.231020	-0.253340	-0.218990	-0.275460	-0.179330	-0.231910	-0.160910	-0.184430	-0.241660	-0.239290	-0.214900	-0.281750	-0.221060	-0.188510	-0.251610	-0.294010	-0.222030	-0.251000	-0.244810	-0.175320	-0.168730	-0.207790	-0.202890	-0.178340	-0.183310	-0.262030	-0.253700	-0.168840	-0.276730	-0.260450	-0.162310	-0.263970	-0.242990	-0.277730	-0.214580	-0.224190	-0.229650	-0.253140	-0.200390	-0.147270	-0.225510	-0.228320	-0.182340	-0.209550	-0.294530	-0.263920	-0.235080	-0.248150	-0.273420	-0.170340	-0.279080	-0.181480	-0.243590	-0.211020	-0.207230	-0.262600	-0.269780	-0.277800
0.155340	0.155340	-0.104100	-0.110730	-0.078790	-0.140500	-0.067640	-0.220360	-0.142860	-0.131490	-0.188500	-0.158660	-0.178410	-0.126430	-0.182200	-0.180690	-0.197040	-0.252700	-0.199640	-0.107130	-0.111970	-0.202600	-0.125500	-0.196350	-0.268720	-0.202620	-0.165040	-0.148300	-0.166330	-0.200180	-0.171590	-0.191560	-0.238660	-0.231800	-0.177050	-0.255530	-0.149310	-0.186150	-0.241500	-0.111010	-0.183800	-0.151920	-0.166150	-0.190200	-0.190600	-0.105100	-0.285430	-0.171340	-0.191000	-0.102170	-0.281210	-0.242310	-0.175460	-0.188210	-0.179420	-0.092740	-0.182550	-0.139690	-0.218180	-0.182680	-0.099800	-0.203270	-0.082250	-0.161750	-0.197580	-0.173550	-0.119700	-0.150500	-0.131770	-0.179930	-0.148740	-0.118220	-0.097650	-0.175280	-0.202640	-0.088700	-0.101750	-0.236100	-0.096080	-0.174830	-0.206670	-0.105190	-0.135100	-0.114980	-0.260180	-0.082770	-0.110450	-0.071770	-0.137050	-0.227360	-0.133720	-0.205500	-0.158560	-0.063270	-0.136630	-0.130050	-0.087470	-0.110660	-0.074560	-0.118390	-0.120980	-0.189040	-0.074370	-0.245270	-0.182810	-0.188360	-0.096230	-0.098010	-0.170490	-0.115000	-0.154540	-0.116760	-0.182650	-0.185290	-0.150800	-0.136520	-0.202750	-0.053680	-0.198570	-0.173010	-0.131120	-0.095460	-0.187350	-0.157440	-0.146500	-0.264520	-0.214120	-0.215890	-0.171570	-0.162040	-0.263430	-0.148350	-0.151180	-0.170110	-0.166320	-0.113550	-0.263690	-0.082600	-0.190800	-0.108280	-0.216320	-0.210690	-0.199840	-0.160480	-0.226510	-0.267100	-0.169820	-0.196900	-0.239530	-0.195460	-0.153240	-0.080670	-0.170270	-0.125370	-0.083050	-0.267120	-0.103320	-0.137500	-0.132600	-0.219890	-0.171580	-0.079570	-0.127770	-0.159250
-0.196510	-0.196510	0.020110	0.003270	-0.151760	-0.104540	-0.181210	-0.019170	-0.065020	-0.104750	-0.051150	-0.082530	-0.036960	-0.125630	-0.049040	-0.048800	0.002560	0.014910	-0.053050	-0.099830	-0.117050	-0.040610	-0.091150	0.008110	0.012340	-0.013470	-0.065480	-0.068750	-0.056030	-0.083290	-0.029260	-0.077660	0.049760	-0.040090	-0.029680	0.030200	-0.083630	-0.043430	0.013550	-0.163380	-0.036250	-0.079170	-0.042740	-0.012840	-0.030960	-0.143930	0.068100	-0.031790	-0.028430	-0.155180	0.045120	0.026190	-0.050070	-0.054800	-0.018040	-0.116800	-0.063610	-0.106170	-0.019990	-0.014740	-0.128550	-0.038590	-0.136870	-0.066490	-0.042620	-0.060680	-0.050250	-0.067030	-0.102900	-0.045090	-0.091590	-0.124360	-0.161010	-0.085790	0.023360	-0.154790	-0.140870	-0.067660	-0.104370	-0.080540	-0.037140	-0.164590	-0.075980	-0.111100	-0.009030	-0.122720	-0.126020	-0.166720	-0.099180	0.032670	-0.087750	-0.031840	-0.062890	-0.188890	-0.073870	-0.151130	-0.153370	-0.159970	-0.160740	-0.144000	-0.113040	-0.020330	-0.172270	0.009150	-0.089270	-0.085500	-0.212710	-0.167730	-0.072600	-0.146050	-0.096400	-0.175590	-0.092950	-0.117290	-0.078050	-0.096130	-0.018290	-0.168670	-0.041030	-0.085030	-0.098190	-0.131270	-0.079140	-0.057990	-0.051270	0.003790	-0.024320	0.004270	-0.078120	-0.099320	0.048880	-0.099790	-0.094140	-0.131420	-0.009330	-0.105540	-0.000090	-0.165460	-0.033420	-0.126060	-0.031920	-0.044360	-0.006400	-0.043650	0.009640	-0.006970	-0.085140	0.018060	0.017020	-0.036630	0.032830	-0.097500	-0.072270	-0.144710	-0.158320	0.020650	-0.126540	-0.136250	-0.136150	0.022750	-0.048870	-0.139690	-0.087390	-0.032160
-0.114710	-0.114710	-0.258180	-0.235310	-0.049650	-0.036210	-0.014170	-0.101710	-0.126370	-0.119740	-0.119620	-0.009590	-0.133740	0.029490	-0.108910	-0.039530	-0.154260	-0.106010	-0.084660	-0.120120	-0.075630	-0.084820	-0.052490	-0.150430	-0.101190	-0.130890	-0.095320	-0.116810	-0.065530	-0.001550	-0.123620	-0.021730	-0.153950	-0.069800	-0.097370	-0.137550	-0.032990	-0.078110	-0.117260	0.015750	-0.082700	-0.107650	-0.111790	-0.118850	-0.090120	0.000630	-0.184700	-0.103820	-0.092760	-0.005240	-0.126950	-0.169300	-0.067940	-0.022550	-0.108460	-0.042360	-0.051640	-0.082550	-0.086890	-0.123640	-0.030110	-0.027300	-0.066260	-0.073710	-0.059660	-0.075850	-0.129980	-0.084850	-0.100270	-0.165270	-0.068540	-0.023010	-0.027020	-0.067560	-0.155470	-0.103640	-0.053270	-0.025900	-0.175610	-0.069390	-0.101410	-0.039570	-0.153500	-0.102110	-0.087400	-0.151390	-0.040990	-0.026700	-0.124110	-0.177960	-0.101540	-0.070680	-0.077350	-0.053500	-0.116010	-0.101970	-0.089600	-0.049070	-0.073360	-0.057520	-0.059000	-0.079350	-0.024170	-0.106340	0.007040	-0.051660	-0.027030	0.008320	-0.083340	0.001660	-0.069090	0.066390	-0.027850	0.036850	-0.078410	-0.073910	-0.094830	-0.014760	-0.080580	-0.103810	-0.092750	-0.086870	-0.057110	-0.152030	-0.047070	-0.004940	-0.016450	-0.077840	-0.033430	-0.037450	-0.137610	-0.006860	-0.022800	-0.006020	-0.157950	-0.130000	-0.105400	-0.064970	-0.086550	-0.085650	-0.057920	-0.088690	-0.157100	-0.144330	-0.152570	-0.078870	-0.026300	-0.180430	-0.144230	-0.084820	-0.210230	-0.096950	-0.077000	-0.031870	-0.095160	-0.089610	-0.016240	-0.076700	0.021410	-0.179780	-0.094500	-0.093760	-0.053870	-0.114490
-0.110220	-0.110220	-0.035950	-0.008500	-0.029000	-0.198240	-0.074800	-0.170720	-0.044310	-0.013770	-0.100020	-0.210400	-0.129710	-0.255180	-0.166880	-0.213550	-0.123720	-0.145900	-0.117620	-0.067330	-0.058680	-0.079320	-0.148760	-0.081870	-0.188400	-0.110360	-0.070280	-0.066560	-0.133680	-0.236020	-0.082510	-0.178090	-0.129710	-0.136020	-0.129570	-0.088190	-0.200670	-0.138850	-0.166970	-0.174310	-0.118720	-0.027050	-0.092020	-0.119860	-0.129810	-0.112880	-0.090850	-0.110650	-0.143830	-0.169540	-0.142020	-0.041340	-0.207820	-0.192030	-0.120800	-0.134980	-0.178640	-0.072070	-0.125080	-0.144220	-0.068050	-0.240520	-0.071610	-0.151200	-0.167480	-0.144170	-0.045240	-0.095590	-0.039210	-0.037090	-0.095840	-0.236670	-0.058310	-0.140100	-0.153370	-0.054820	-0.102200	-0.186250	0.008710	-0.160130	-0.122090	-0.090700	-0.066770	-0.067970	-0.165630	-0.051340	-0.111940	-0.087300	-0.007950	-0.089100	-0.042500	-0.129470	-0.113570	-0.091440	-0.066370	-0.055750	-0.064610	-0.087850	-0.086870	-0.097210	-0.086180	-0.173300	-0.055870	-0.150210	-0.219210	-0.161210	-0.053270	-0.194850	-0.118360	-0.193580	-0.099130	-0.220930	-0.108750	-0.215650	-0.122810	-0.168770	-0.206490	-0.180350	-0.181170	-0.088490	-0.073290	-0.123830	-0.159220	-0.080180	-0.232160	-0.224200	-0.223070	-0.161510	-0.135010	-0.133390	-0.165320	-0.224690	-0.240570	-0.141340	-0.064270	-0.056380	-0.189460	-0.069020	-0.124400	-0.129430	-0.210280	-0.137360	-0.055950	-0.069760	-0.066170	-0.200290	-0.168710	-0.076780	-0.093170	-0.116120	-0.140800	-0.023450	-0.094340	-0.063750	-0.049800	-0.204040	-0.191360	-0.081580	-0.200820	-0.048200	-0.111160	-0.079280	-0.134780	-0.137080
-0.055900	-0.055900	-0.072830	-0.161650	-0.182870	0.040450	-0.098250	0.078520	-0.167910	-0.176260	-0.026090	0.001530	-0.014160	0.120080	-0.010010	0.118890	-0.004190	0.022690	-0.126100	-0.112500	-0.116390	-0.042560	-0.030570	-0.034780	0.028350	0.038320	-0.053540	-0.126740	-0.020150	0.047030	-0.012890	0.008840	0.056950	-0.058960	-0.029790	-0.066130	-0.015470	0.016420	0.079030	-0.011850	-0.040420	-0.098630	-0.086240	-0.015850	-0.035840	-0.064380	-0.045270	-0.056660	-0.006470	0.024330	0.088040	-0.070690	0.000660	0.053250	0.025390	-0.035730	0.035510	-0.117220	0.038680	0.013960	-0.127610	0.104820	-0.171180	-0.022690	0.080660	0.002600	-0.096920	-0.083130	-0.167950	-0.084860	-0.062330	0.056510	-0.097390	0.044690	0.029850	-0.172600	-0.139700	-0.051190	-0.254580	-0.012650	-0.034540	-0.134730	-0.082280	-0.094460	0.039520	-0.148820	-0.069920	-0.026160	-0.161410	-0.048740	-0.130890	-0.031400	-0.073680	-0.167870	-0.030770	-0.175380	-0.164960	-0.136450	-0.143820	-0.145560	-0.149300	0.033700	-0.102050	0.076200	0.017890	-0.054930	-0.226370	-0.017570	-0.058280	0.022500	-0.058330	-0.025750	-0.095210	-0.050130	-0.082550	0.023340	-0.061730	-0.170640	-0.036520	-0.186230	-0.105320	-0.116780	-0.117820	-0.076360	0.098310	0.039910	-0.006860	-0.015090	-0.140770	-0.065750	-0.054920	0.005050	0.048720	-0.072330	-0.066230	-0.115290	0.021430	-0.124000	0.000790	-0.056450	0.059530	-0.021770	-0.140320	-0.086630	-0.052880	0.008230	-0.038340	-0.008380	0.027770	0.006880	0.023890	-0.105050	-0.075990	-0.134540	-0.152100	0.063910	0.025730	-0.127040	-0.009500	-0.046240	-0.079210	-0.131760	-0.032260	0.012690
-0.150450	-0.150450	-0.165940	-0.039950	0.034400	-0.227640	-0.032060	-0.279400	0.009450	-0.073080	-0.247600	-0.106340	-0.246410	-0.173880	-0.275730	-0.229400	-0.282240	-0.130670	-0.008010	-0.126670	-0.095080	-0.071910	-0.152500	-0.077810	-0.240690	-0.243440	-0.118500	-0.071830	-0.105350	-0.195370	-0.116470	-0.131130	-0.190740	-0.053290	-0.132470	-0.103530	-0.056310	-0.132880	-0.245440	-0.169470	-0.066010	-0.091190	-0.063410	-0.139840	-0.105430	-0.035800	-0.133880	-0.150640	-0.127940	-0.197880	-0.222740	-0.096120	-0.159370	-0.191120	-0.195290	-0.059670	-0.117840	-0.104180	-0.166370	-0.201880	0.016140	-0.234250	0.000090	-0.155560	-0.228650	-0.138530	-0.064120	-0.043040	-0.019760	-0.244900	-0.104460	-0.237520	-0.038520	-0.249260	-0.208680	-0.236200	-0.084450	-0.091050	-0.173060	-0.198730	-0.169410	-0.158040	-0.265260	-0.181250	-0.196180	-0.286200	-0.076090	-0.134160	-0.090260	-0.234580	-0.010720	-0.054520	-0.051830	-0.162080	-0.193590	-0.223170	-0.150760	-0.122240	-0.191320	-0.118840	-0.071870	-0.131570	-0.060740	-0.210270	-0.114600	-0.203490	-0.159390	-0.280560	-0.233430	-0.312100	-0.195910	-0.176110	-0.183280	-0.125960	-0.165670	-0.364060	-0.203460	-0.099770	-0.286940	-0.184880	-0.215370	-0.239450	-0.107880	-0.296700	-0.183440	-0.010270	-0.037800	-0.016870	0.021460	-0.122800	-0.055550	-0.194520	-0.258650	-0.122270	-0.120670	-0.245310	-0.235490	-0.125660	-0.113180	-0.267930	-0.208360	-0.215540	-0.028940	-0.187400	-0.156890	-0.163410	-0.083510	-0.200070	-0.189170	-0.126070	-0.210860	0.046580	-0.076160	-0.098380	-0.212550	-0.239560	-0.143380	-0.193970	-0.092270	-0.102350	-0.131610	-0.154950	-0.073540	-0.168030
-0.081970	-0.081970	-0.026910	-0.066380	-0.048690	0.027200	-0.001710	0.106240	-0.134320	-0.031030	0.073260	-0.031780	-0.022300	0.011660	-0.011320	0.070000	0.084910	-0.055040	-0.155500	-0.017470	0.085490	0.058140	0.072300	-0.049700	0.004090	0.121920	0.078650	-0.003060	0.043030	0.033950	0.040980	0.031960	0.048620	-0.055860	-0.020180	0.004470	-0.133870	0.014880	0.042890	0.089180	-0.030980	0.062700	-0.057380	-0.011440	0.026840	0.053890	-0.046060	0.079380	-0.011630	0.109100	0.090490	-0.021140	-0.061200	0.132520	0.095610	-0.022860	-0.070000	0.024960	0.074000	0.039570	0.009610	0.083920	-0.118130	-0.019140	0.138620	-0.033260	0.022470	-0.000230	-0.089110	0.111510	0.020150	-0.028060	0.033290	0.127370	-0.033320	0.018090	-0.091490	-0.086270	0.004230	-0.022220	0.004370	0.047920	0.007010	0.052340	0.033070	0.065800	-0.014690	0.101050	0.012800	0.055540	-0.044220	-0.044860	-0.043000	-0.026310	0.082100	-0.006550	-0.029660	-0.033180	0.025090	-0.022600	0.037200	-0.009620	0.075160	0.065200	0.025370	-0.006560	0.012230	0.068100	0.061900	0.099780	0.096040	0.094580	0.156750	0.003230	-0.018770	0.122240	-0.037710	-0.056370	0.048710	-0.019380	0.083900	-0.028930	-0.095780	0.064080	0.053280	-0.053760	-0.019530	-0.073040	-0.062350	0.062030	-0.122230	0.028850	0.046500	0.043400	-0.063080	0.062130	-0.038270	-0.008150	-0.006010	0.016720	-0.005840	0.033270	-0.090790	0.016870	0.038630	-0.087990	-0.014660	0.025210	0.094170	0.066480	-0.085060	-0.075470	-0.024520	0.073270	0.055540	0.037720	-0.059730	0.023970	-0.009020	-0.019200	0.042320	-0.007510	-0.017740	-0.007840
