2.150910	2.150910	2.346190	2.485380	2.787670	2.795290	2.826230	2.778380	2.868580	2.852780	2.763550	2.831120	2.862530	2.770640	2.745030	2.832190	2.770090	2.763000	2.832760	2.833030	2.785110	2.793290	2.789770	2.816200	2.847450	2.799590	2.806900	2.816130	2.724920	2.781990	2.753820	2.739990	2.774540	2.813630	2.769770	2.747920	2.749150	2.734380	2.815360	2.712750	2.723910	2.795520	2.768100	2.780980	2.833970	2.765090	2.809950	2.899790	2.853930	2.880090	2.839510	2.843660	2.731420	2.783100	2.838090	2.835480	2.762040	2.759940	2.796250	2.841230	2.846990	2.729210	2.887620	2.787850	2.727430	2.774710	2.753060	2.784780	2.813120	2.822890	2.744670	2.808480	2.776720	2.796410	2.847370	2.772600	2.809020	2.880070	3.257490	3.264770	2.907320	2.874860	2.834040	3.362320	3.673830	3.772660	4.070790	4.018080	3.968820	3.812970	3.396610	3.091680	3.118930	3.004440	3.055660	3.044110	2.945450	2.929040	3.026160	3.341410	3.326180	3.020430	3.051520	3.039250	2.755100	2.822340	2.794400	2.827380	2.856270	2.801840	2.822310	2.780690	2.829650	2.718080	2.770900	2.848510	2.837050	2.784680	2.809790	2.819000	2.807380	2.803130	2.793610	2.814940	2.810680	2.802660	2.844330	2.827380	2.745710	2.807320	2.761050	2.752050	2.788370	2.812630	2.941980	2.892830	2.811190	2.847050	2.782930	2.938440	2.829340	2.873910	2.897580
0.193580	0.193580	0.021950	-0.082310	-0.052730	-0.058490	-0.065250	-0.049890	-0.068830	-0.083310	-0.053200	-0.123900	-0.077580	-0.044120	0.010650	-0.083190	-0.048480	-0.030360	-0.104180	-0.066040	-0.068970	-0.020530	-0.029680	-0.078400	-0.066680	-0.058130	-0.038680	-0.035900	-0.008730	-0.067700	-0.041140	-0.036800	-0.060010	-0.027010	-0.008550	-0.050620	-0.031860	-0.036340	-0.088800	-0.010400	-0.024380	-0.048470	-0.009390	-0.023510	-0.052940	-0.044210	-0.059100	-0.083880	-0.073910	-0.099680	-0.073920	-0.039380	-0.009570	-0.036610	-0.048290	-0.069540	-0.048480	-0.064430	-0.113300	-0.049080	-0.077080	0.015330	-0.082730	-0.060850	0.001510	-0.005230	-0.028770	-0.061170	-0.088310	-0.108920	0.002110	-0.071000	-0.044020	-0.023400	-0.111460	-0.033990	-0.060380	-0.104800	-0.241240	-0.297630	-0.088710	-0.089430	-0.040350	-0.009630	-0.077990	-0.018070	-0.078880	-0.028860	-0.009300	-0.005510	-0.068590	-0.084900	-0.137820	-0.112610	-0.000620	-0.043060	-0.072250	-0.046340	-0.104060	-0.167970	-0.063110	-0.110870	-0.101310	-0.133600	-0.002870	-0.039450	-0.007840	-0.021010	-0.060380	-0.041470	-0.080340	-0.030330	-0.080630	-0.027990	-0.047350	-0.072050	-0.101350	-0.003720	-0.028230	-0.063920	-0.065340	-0.019680	-0.068270	-0.050100	-0.059360	-0.048700	-0.066850	-0.088140	0.026080	-0.105570	-0.000060	-0.014380	-0.048700	-0.085220	-0.159680	-0.071930	-0.011270	-0.052230	-0.039830	-0.099850	-0.057110	-0.017850	-0.053390
-0.609230	-0.609230	-0.414880	-0.291920	-0.321430	-0.266310	-0.320090	-0.292120	-0.275260	-0.199290	-0.301830	-0.219240	-0.213820	-0.299800	-0.295380	-0.264480	-0.243830	-0.315330	-0.234380	-0.301230	-0.270990	-0.286220	-0.256370	-0.249570	-0.228690	-0.277100	-0.311450	-0.256160	-0.366980	-0.269650	-0.245180	-0.295980	-0.265610	-0.269900	-0.265340	-0.260210	-0.271360	-0.316060	-0.236080	-0.277730	-0.311860	-0.254730	-0.293130	-0.305050	-0.253210	-0.267920	-0.270830	-0.239770	-0.222860	-0.217980	-0.252410	-0.273130	-0.327050	-0.304990	-0.285180	-0.248360	-0.253200	-0.265420	-0.228750	-0.294490	-0.215110	-0.299620	-0.191980	-0.243600	-0.289790	-0.345360	-0.300020	-0.237980	-0.237990	-0.218910	-0.328600	-0.283600	-0.322340	-0.322300	-0.200630	-0.301540	-0.287610	-0.239570	-0.340840	-0.332820	-0.269420	-0.222230	-0.287760	-0.328590	-0.238920	-0.293810	-0.207080	-0.270410	-0.292140	-0.269810	-0.216200	-0.194670	-0.209380	-0.282230	-0.274900	-0.296420	-0.255090	-0.273410	-0.247590	-0.266930	-0.290810	-0.304070	-0.285460	-0.200590	-0.318210	-0.235570	-0.282890	-0.303230	-0.245870	-0.255820	-0.297220	-0.242030	-0.225900	-0.326870	-0.246290	-0.295510	-0.194640	-0.298540	-0.272480	-0.243330	-0.269920	-0.285790	-0.232760	-0.209070	-0.267570	-0.222450	-0.298090	-0.308440	-0.321400	-0.212020	-0.280590	-0.276580	-0.298250	-0.245310	-0.295360	-0.250000	-0.307320	-0.280830	-0.275900	-0.357740	-0.263740	-0.313170	-0.282040
0.177650	0.177650	0.023880	-0.100420	-0.041410	-0.138080	-0.045470	-0.122630	-0.131870	-0.230940	-0.111140	-0.168840	-0.219420	-0.106970	-0.204720	-0.139650	-0.230850	-0.111690	-0.160080	-0.055660	-0.153540	-0.144330	-0.228680	-0.150400	-0.190030	-0.118490	-0.055290	-0.175150	-0.024350	-0.135020	-0.240540	-0.135900	-0.162220	-0.166110	-0.194480	-0.195330	-0.173660	-0.081830	-0.171780	-0.208860	-0.103170	-0.172690	-0.165010	-0.119770	-0.159010	-0.169030	-0.153730	-0.149450	-0.189050	-0.218640	-0.193790	-0.148590	-0.106930	-0.106000	-0.098280	-0.147870	-0.185100	-0.164590	-0.192060	-0.091630	-0.215700	-0.182870	-0.236800	-0.187780	-0.162450	-0.066550	-0.133830	-0.212300	-0.164700	-0.183900	-0.110950	-0.086640	-0.071470	-0.094440	-0.211220	-0.110960	-0.125720	-0.135530	-0.028170	0.107860	-0.137880	-0.210690	-0.149680	-0.103060	-0.222900	-0.191360	-0.250310	-0.177760	-0.157560	-0.223710	-0.265920	-0.277180	-0.167080	-0.084940	-0.172240	-0.116090	-0.141670	-0.105150	-0.158460	-0.130290	-0.130520	-0.125100	-0.083460	-0.234500	-0.132510	-0.229610	-0.150170	-0.098570	-0.155770	-0.182940	-0.069590	-0.231020	-0.234230	-0.128500	-0.210220	-0.058430	-0.254140	-0.135140	-0.152380	-0.172330	-0.123340	-0.174090	-0.202440	-0.256880	-0.136360	-0.241480	-0.061950	-0.041160	-0.137680	-0.225200	-0.189540	-0.196510	-0.112600	-0.146900	-0.028140	-0.145770	-0.129300	-0.120350	-0.173620	-0.030340	-0.153850	-0.079230	-0.115250
-0.207620	-0.207620	-0.115650	-0.013110	-0.145490	-0.042220	-0.109010	-0.010480	-0.053890	0.056700	0.002700	0.010770	0.038620	-0.034250	0.087420	0.000250	0.085230	-0.000640	-0.024400	-0.129380	-0.022080	-0.079710	0.106280	-0.046690	-0.047530	-0.034950	-0.110590	-0.015980	-0.106490	-0.030140	0.098560	0.001080	0.009500	-0.026620	0.002370	0.066170	0.023970	-0.084530	0.024190	0.088750	-0.047170	0.002020	0.013830	-0.046860	-0.043700	0.010380	-0.006170	-0.035120	-0.008610	0.066000	0.103120	-0.035950	-0.009260	-0.017480	-0.096420	-0.011570	-0.014410	-0.012580	0.045440	-0.079730	0.010230	0.048470	-0.006060	0.019090	0.009310	-0.077030	-0.016440	0.077240	0.004610	0.022070	-0.012810	-0.094910	-0.056840	-0.015630	0.054610	-0.046760	0.013350	-0.037090	0.074350	-0.033950	0.019760	0.062120	0.045330	-0.077560	0.076920	0.022540	0.032440	-0.048350	-0.064820	0.017080	0.052800	0.073630	-0.060000	-0.112230	-0.017860	-0.039590	-0.058970	-0.105100	0.018720	0.071280	-0.022400	0.022010	-0.085130	0.049900	-0.006680	0.059860	-0.054630	-0.106280	-0.049950	0.031450	-0.081570	0.100620	0.132340	0.040690	0.073710	-0.136990	0.067650	-0.012780	-0.031850	-0.016190	-0.060480	0.051000	0.050450	0.054740	-0.082990	0.072310	-0.109300	-0.118680	-0.014890	0.082960	0.004030	0.031660	-0.045060	-0.051840	-0.035220	-0.028140	-0.011060	-0.069670	0.026290	-0.029900	-0.041720	-0.081400	-0.029010
-0.118060	-0.118060	-0.152130	-0.194210	-0.060670	-0.123450	-0.123330	-0.175400	-0.207570	-0.214960	-0.227290	-0.162310	-0.199930	-0.138950	-0.231390	-0.227120	-0.211480	-0.198110	-0.130090	-0.052900	-0.099520	-0.068550	-0.274920	-0.079760	-0.094100	-0.161210	-0.120540	-0.148290	-0.128240	-0.115750	-0.210380	-0.165340	-0.167020	-0.174130	-0.117340	-0.202640	-0.183790	-0.088270	-0.194860	-0.230850	-0.124620	-0.158640	-0.185680	-0.120860	-0.106430	-0.128850	-0.141740	-0.120350	-0.066450	-0.203910	-0.309920	-0.154260	-0.185970	-0.223910	-0.113650	-0.211900	-0.086860	-0.133380	-0.157900	-0.127570	-0.193350	-0.238000	-0.113780	-0.166360	-0.150520	-0.158710	-0.179100	-0.226950	-0.188990	-0.170330	-0.208780	-0.078070	-0.159100	-0.174060	-0.200800	-0.094330	-0.241400	-0.112310	-0.298380	-0.381140	-0.216930	-0.207770	-0.248060	-0.047930	-0.161680	-0.064250	-0.064240	0.025120	0.016170	-0.050070	-0.113280	-0.063850	-0.032330	0.001060	-0.057920	-0.088610	-0.072010	-0.058160	-0.220620	-0.234620	-0.090180	-0.146760	-0.092070	-0.135340	-0.192060	-0.233900	-0.071700	-0.072140	-0.106370	-0.194670	-0.133520	-0.245920	-0.298440	-0.222060	-0.219190	-0.071970	-0.186170	-0.178340	-0.126330	-0.126470	-0.097330	-0.285150	-0.219840	-0.219830	-0.086330	-0.174490	-0.130300	-0.090660	-0.144000	-0.202780	-0.141350	-0.139700	-0.096910	-0.098030	-0.265890	-0.177190	-0.167340	-0.083810	-0.191640	-0.115200	-0.097280	-0.186300	-0.194610
-0.113140	-0.113140	-0.094200	-0.101860	-0.188760	-0.183020	-0.105250	-0.118870	-0.078180	-0.158840	-0.073260	-0.119580	-0.128950	-0.176780	-0.176800	-0.050170	-0.189780	-0.090050	-0.143880	-0.167700	-0.271520	-0.279760	-0.093770	-0.250520	-0.270000	-0.064900	-0.095960	-0.180880	-0.116790	-0.229990	-0.192100	-0.144440	-0.175260	-0.147320	-0.247050	-0.149150	-0.130870	-0.212580	-0.142770	-0.146320	-0.185060	-0.165870	-0.167010	-0.214670	-0.236420	-0.238820	-0.204150	-0.178680	-0.285590	-0.173980	-0.015120	-0.190160	-0.105390	-0.030400	-0.110030	-0.031680	-0.295690	-0.231890	-0.214590	-0.162310	-0.116590	-0.123620	-0.227470	-0.157910	-0.177790	-0.116990	-0.135310	-0.147160	-0.108260	-0.143860	-0.093190	-0.235050	-0.053850	-0.143060	-0.145940	-0.244540	-0.039660	-0.195750	-0.124160	0.010690	-0.139650	-0.166770	-0.113010	-0.216170	-0.168720	-0.222730	-0.206460	-0.284720	-0.243970	-0.219210	-0.207650	-0.295440	-0.204980	-0.209980	-0.181120	-0.171240	-0.159330	-0.138500	-0.056770	-0.086180	-0.215150	-0.201010	-0.234890	-0.172190	-0.140610	-0.088960	-0.261770	-0.252620	-0.227110	-0.107430	-0.090950	-0.126940	-0.091440	-0.130320	-0.141770	-0.185550	-0.220060	-0.135180	-0.207780	-0.246690	-0.199810	-0.026990	-0.097410	-0.109990	-0.237680	-0.213970	-0.116960	-0.116550	-0.182250	-0.187060	-0.214480	-0.251450	-0.234860	-0.210020	-0.098660	-0.117330	-0.144920	-0.267760	-0.143530	-0.302930	-0.248040	-0.063020	-0.036410
-0.053650	-0.053650	-0.094800	-0.072430	-0.102230	-0.074080	-0.093250	-0.054850	-0.228950	0.023620	-0.047830	-0.043510	0.027780	0.008860	0.010350	-0.159260	0.005910	-0.063390	-0.099440	-0.036020	0.055630	-0.021800	-0.031470	0.120820	0.013450	-0.122350	-0.108970	-0.027420	-0.120190	0.028900	0.016980	-0.044900	-0.005680	-0.077860	0.065910	-0.010280	-0.049120	-0.018110	0.008410	0.065160	0.002000	0.002460	0.017000	-0.032840	0.015440	0.053480	0.042060	-0.032540	0.165270	0.003010	-0.114610	-0.042480	-0.039190	-0.131560	-0.194880	-0.148920	0.077310	-0.038850	0.013830	-0.013690	-0.169430	-0.053220	-0.053360	-0.058280	0.049070	-0.124990	-0.094450	-0.003810	-0.067830	-0.055080	-0.065990	0.030150	-0.151010	0.057740	0.021310	0.085550	-0.106740	0.092280	-0.091240	-0.007830	-0.004490	0.049980	-0.025670	-0.125720	-0.035260	-0.127310	-0.099700	-0.053970	-0.087870	-0.125740	-0.096420	0.034420	-0.154010	-0.151160	0.004490	-0.014630	-0.156410	-0.138920	-0.130380	0.011320	0.099310	0.074420	0.053640	0.046510	-0.040810	-0.134650	0.056560	0.004940	0.045540	-0.033480	-0.140170	0.007950	0.020290	-0.016980	0.023110	-0.042210	0.015270	0.014720	-0.017450	0.074360	-0.067200	-0.165630	-0.057860	-0.077680	-0.061560	0.068790	-0.133410	-0.101810	-0.004690	0.032800	-0.031940	0.051590	0.028020	-0.048740	0.014980	-0.073490	-0.033190	0.060470	-0.021590	0.129430	0.062630	-0.164930	-0.192310
-0.157190	-0.157190	-0.067520	-0.036700	-0.065980	-0.054200	-0.068160	-0.079810	-0.161980	-0.258800	-0.160160	-0.002300	-0.193220	-0.163130	-0.239990	-0.109320	-0.287400	-0.144460	0.022280	-0.027660	-0.233940	-0.188250	-0.200510	-0.181410	-0.248130	0.004650	-0.080490	-0.199100	-0.096120	-0.199720	-0.239830	-0.108940	-0.158170	-0.187790	-0.205620	-0.094210	-0.076730	-0.135700	-0.197880	-0.239140	-0.158790	-0.220100	-0.227190	-0.164710	-0.220800	-0.165970	-0.165750	-0.095370	-0.236960	-0.209420	-0.141030	-0.279620	-0.090360	-0.071180	0.015170	-0.060450	-0.231050	-0.143160	-0.148130	-0.270080	-0.082660	-0.203990	-0.194720	-0.093170	-0.171300	-0.207240	-0.098320	-0.226750	-0.166420	-0.064540	-0.135760	-0.229910	0.018940	-0.238180	-0.179590	-0.209230	-0.108680	-0.210000	-0.045580	-0.115620	-0.190240	-0.243330	-0.204360	-0.073570	-0.201360	0.005180	-0.096070	-0.062870	-0.105110	-0.116430	-0.150720	-0.154340	-0.074600	-0.023640	-0.019370	-0.081480	0.038940	0.008600	-0.095480	-0.054230	-0.098510	-0.055340	-0.287450	-0.110500	-0.175810	-0.122800	-0.181370	-0.275580	-0.298960	-0.091860	-0.040030	-0.179060	-0.194160	-0.143770	-0.136950	-0.213640	-0.251670	-0.215070	-0.163720	-0.330500	-0.058530	-0.094470	-0.092330	-0.125130	-0.124850	-0.183690	-0.111360	0.006540	-0.176360	-0.213140	-0.191650	-0.181110	-0.200640	-0.094340	-0.261770	-0.177250	-0.123630	-0.282020	-0.117000	-0.190870	-0.177500	-0.162130	-0.032250
-0.082200	-0.082200	-0.168700	-0.190260	-0.171050	-0.253120	-0.085810	-0.124520	-0.204600	-0.080290	-0.034520	-0.172430	-0.018370	-0.088320	-0.107080	-0.099980	-0.005330	0.003680	-0.209770	-0.116880	-0.042920	-0.243260	-0.063110	-0.045610	-0.141180	-0.126400	-0.114340	-0.133640	-0.098960	-0.122390	-0.033640	-0.091400	-0.095720	-0.104680	-0.122220	-0.133800	-0.158200	-0.094630	-0.064040	0.022810	-0.075470	0.012840	-0.022810	-0.185210	-0.143470	-0.152240	-0.119660	-0.161430	-0.009780	-0.063180	-0.037110	-0.105390	-0.109130	-0.098030	-0.233780	-0.096280	-0.111670	-0.217540	-0.103130	0.047640	-0.198020	-0.177800	-0.135340	-0.160420	-0.083850	-0.029900	-0.194940	-0.051660	-0.047640	-0.163650	-0.100200	-0.066300	-0.129290	0.046030	-0.058770	-0.065050	-0.072360	0.038500	-0.101070	-0.189620	-0.151970	-0.038160	-0.122640	-0.085000	0.096340	-0.082250	0.044220	-0.085760	0.016490	0.043830	0.030730	-0.003250	-0.010100	-0.018100	-0.100280	-0.083230	-0.131540	-0.133090	-0.044230	-0.073790	-0.094690	-0.108830	-0.032540	-0.001060	-0.096170	-0.100060	-0.136580	-0.125750	-0.021560	-0.105800	-0.075120	-0.102170	-0.045750	-0.083500	-0.138300	-0.006980	-0.068950	-0.030660	-0.200720	0.004040	-0.186930	-0.160020	-0.133250	-0.125640	-0.215080	-0.151830	-0.141190	-0.097120	-0.084000	-0.041250	-0.140330	-0.172180	-0.078810	-0.144670	-0.128740	-0.106840	-0.116430	-0.061470	-0.134160	-0.057830	-0.120290	-0.127370	-0.139530
