1.714530	1.714530	1.807250	1.807730	1.846800	1.880660	1.843550	1.903260	1.918630	2.008560	2.072430	2.188290	2.384630	2.540460	2.671760	2.872530	2.930660	2.960760	2.897750	2.846010	2.856740	2.843710	2.876410	2.925190	2.860860	2.903030	2.903620	2.865450	2.827060	2.832190	2.809820	2.797020	2.853090	2.783020	2.844870	2.830170	2.885080	2.887050	2.957800	2.904230	2.848500	3.345730	3.728730	3.915820	3.924410	3.910700	3.914330	3.907530	3.826950	3.776840	3.528080	3.137870	3.074520	3.004840	2.997340	2.951010	2.894360	2.898760	2.919810	3.376350	3.161180	3.181420	3.185960	3.046580	2.943400	2.912040	2.879200	2.840160	2.819810	2.877280	2.814640	2.849150	2.843410	2.852340	2.781040	2.819340	2.811300	2.750890	2.826280	2.811460	2.754520	2.856730	2.833040	2.799300	2.837210	2.791380	2.753760	2.760130	2.937880	2.808100	2.768260	2.846590	2.743470
0.133280	0.133280	0.044770	0.039350	0.007950	-0.024700	0.013890	-0.039350	-0.040980	-0.084230	-0.080340	-0.064310	-0.094340	-0.195850	-0.095570	-0.126930	-0.157410	-0.146700	-0.115520	-0.095660	-0.108570	-0.056520	-0.114020	-0.103230	-0.109510	-0.100010	-0.120730	-0.091660	-0.087120	-0.109450	-0.093400	-0.085820	-0.126420	-0.081260	-0.082000	-0.093190	-0.113460	-0.140520	-0.117960	-0.109720	-0.088190	-0.086600	-0.116980	-0.136860	-0.111390	-0.097020	-0.139500	-0.158720	-0.115780	-0.120510	-0.101430	-0.085990	-0.086810	-0.122580	-0.110970	-0.129870	-0.088250	-0.110710	-0.148440	-0.142920	-0.175580	-0.193990	-0.230530	-0.127050	-0.108920	-0.132300	-0.065920	-0.048750	-0.076700	-0.095160	-0.098390	-0.098610	-0.106920	-0.110350	-0.060750	-0.089360	-0.081620	-0.050160	-0.095100	-0.117340	-0.024240	-0.073240	-0.123290	-0.049130	-0.086400	-0.062760	-0.039450	-0.047550	-0.134910	-0.085820	-0.040590	-0.081070	-0.028630
-0.515280	-0.515280	-0.395280	-0.367380	-0.346630	-0.302800	-0.354300	-0.298060	-0.286800	-0.239810	-0.263460	-0.269730	-0.246020	-0.219590	-0.226160	-0.230340	-0.172220	-0.209380	-0.264380	-0.257230	-0.210420	-0.267190	-0.265650	-0.232460	-0.269080	-0.245340	-0.224730	-0.263260	-0.253130	-0.249820	-0.269960	-0.221130	-0.194290	-0.248850	-0.208550	-0.227700	-0.205140	-0.162040	-0.195910	-0.215770	-0.217310	-0.244180	-0.312540	-0.242850	-0.322850	-0.339050	-0.234390	-0.227550	-0.232620	-0.263500	-0.256390	-0.277190	-0.264680	-0.215280	-0.199840	-0.240060	-0.264170	-0.254910	-0.230500	-0.263850	-0.271000	-0.228960	-0.198430	-0.248830	-0.258990	-0.244110	-0.243350	-0.256260	-0.282190	-0.223430	-0.243840	-0.217720	-0.241400	-0.245800	-0.240730	-0.232290	-0.252330	-0.258710	-0.210990	-0.231470	-0.257100	-0.238040	-0.178710	-0.241520	-0.222620	-0.243730	-0.245100	-0.242940	-0.328090	-0.267000	-0.266490	-0.239650	-0.243510
0.120410	0.120410	-0.003410	-0.068790	-0.057530	-0.098010	-0.043050	-0.087870	-0.115530	-0.143380	-0.096770	-0.115480	-0.111140	-0.110380	-0.169130	-0.096630	-0.183960	-0.117850	-0.034270	-0.078590	-0.179280	-0.127350	-0.060740	-0.124430	-0.079900	-0.091280	-0.106860	-0.069940	-0.102070	-0.089480	-0.051430	-0.152220	-0.148240	-0.118430	-0.185830	-0.102570	-0.157920	-0.181700	-0.144130	-0.086010	-0.131700	-0.155390	-0.018830	-0.094970	-0.039050	-0.005200	-0.162210	-0.138850	-0.178820	-0.090620	-0.160850	-0.139250	-0.103610	-0.172940	-0.193980	-0.084800	-0.082500	-0.084230	-0.061420	-0.049140	-0.069270	-0.108260	-0.109050	-0.098650	-0.085610	-0.113220	-0.131530	-0.109340	-0.053570	-0.109860	-0.096040	-0.122340	-0.080850	-0.072380	-0.124140	-0.109200	-0.093820	-0.158540	-0.165320	-0.092700	-0.114570	-0.104720	-0.181310	-0.139710	-0.111750	-0.108460	-0.153870	-0.140550	0.005680	-0.064560	-0.108970	-0.083660	-0.170360
-0.190830	-0.190830	-0.088330	0.008000	-0.028970	-0.005690	-0.060860	-0.018890	0.013070	0.012090	-0.050040	-0.001190	-0.044380	0.015260	0.072440	-0.071420	0.028160	-0.035160	-0.112550	-0.057450	0.062430	0.024440	-0.082840	-0.001280	-0.019550	-0.046210	-0.055000	-0.091300	-0.052140	-0.051120	-0.121550	-0.004060	-0.011900	-0.015830	0.040490	-0.092250	0.007940	-0.006340	-0.041450	-0.121100	-0.060000	0.014140	-0.106370	-0.068680	-0.058070	-0.115710	0.030190	-0.021720	0.028310	-0.115870	-0.011450	-0.007090	-0.069080	0.031110	-0.001270	-0.087000	-0.067420	-0.050850	-0.117080	-0.094770	0.013600	0.026640	-0.011080	-0.036490	-0.039780	-0.020230	-0.038560	-0.065190	-0.075330	-0.074890	-0.063950	-0.064450	-0.101460	-0.110670	-0.073570	-0.058390	-0.076220	0.030920	-0.010990	-0.082200	-0.089520	-0.088390	-0.008140	-0.027620	-0.088340	-0.084350	0.000980	-0.027510	-0.082660	-0.108600	-0.055210	-0.132030	-0.005970
-0.118480	-0.118480	-0.176110	-0.277020	-0.247070	-0.239070	-0.175380	-0.248880	-0.259570	-0.224820	-0.149450	-0.217120	-0.148330	-0.205620	-0.331750	-0.128860	-0.218810	-0.179220	-0.158270	-0.185840	-0.251680	-0.279740	-0.120660	-0.238380	-0.222270	-0.210040	-0.169600	-0.113550	-0.138840	-0.164110	-0.113340	-0.192280	-0.201110	-0.196930	-0.262900	-0.118850	-0.240320	-0.193370	-0.219400	-0.107520	-0.115450	-0.175460	-0.079540	-0.079640	-0.074890	-0.041560	-0.123920	-0.077950	-0.133600	-0.002060	-0.118000	-0.118400	-0.096230	-0.194510	-0.145560	-0.113670	-0.169080	-0.194400	-0.113930	-0.101040	-0.240680	-0.256600	-0.174400	-0.158390	-0.198590	-0.217420	-0.135360	-0.173320	-0.214580	-0.165700	-0.169020	-0.142240	-0.121230	-0.109740	-0.095460	-0.199860	-0.137880	-0.229000	-0.186090	-0.138130	-0.099430	-0.157710	-0.170040	-0.240760	-0.171330	-0.154620	-0.223630	-0.211150	-0.209100	-0.119340	-0.161230	-0.130110	-0.205350
-0.114500	-0.114500	-0.112110	-0.039750	-0.027810	-0.067720	-0.133430	-0.019910	-0.047330	-0.095730	-0.169330	-0.071270	-0.136470	-0.126180	-0.017500	-0.203400	-0.144160	-0.175100	-0.078530	-0.078630	-0.087370	-0.038280	-0.200690	-0.043220	-0.118410	-0.035020	-0.091670	-0.166840	-0.157430	-0.135500	-0.143550	-0.131710	-0.064720	-0.109710	-0.067660	-0.120730	-0.078490	-0.089570	-0.100350	-0.139200	-0.212840	-0.185410	-0.186380	-0.213620	-0.237020	-0.193820	-0.183780	-0.201650	-0.190100	-0.274690	-0.242100	-0.212590	-0.154100	-0.133080	-0.235260	-0.163800	-0.081720	-0.109400	-0.148660	-0.137180	-0.059690	-0.059280	-0.159460	-0.183680	-0.083650	-0.049540	-0.166130	-0.091610	-0.026090	-0.071760	-0.116670	-0.141100	-0.095870	-0.108530	-0.155400	-0.039510	-0.137550	-0.111720	-0.109170	-0.088180	-0.174630	-0.060090	-0.130470	-0.030000	-0.078440	-0.094270	-0.073370	-0.070320	-0.143280	-0.129710	-0.113060	-0.095390	-0.109690
-0.066450	-0.066450	-0.019660	-0.047690	-0.110520	-0.047690	0.004680	-0.136130	-0.081110	-0.043830	0.012810	-0.087320	-0.001470	-0.091490	-0.105850	0.028160	-0.000450	0.037300	-0.118420	-0.069980	-0.010050	-0.102760	0.096520	-0.053280	-0.034510	-0.059790	-0.062310	-0.020600	0.003160	-0.012870	-0.062610	0.002840	-0.059500	0.036770	-0.069440	-0.093120	-0.070950	-0.086760	-0.072560	-0.035850	0.070990	-0.021840	-0.153560	-0.069100	-0.075010	-0.170340	-0.133100	-0.141570	-0.102300	-0.125350	-0.119520	-0.150000	-0.148280	-0.095490	0.015140	-0.042230	-0.113100	-0.027430	-0.053780	0.017140	0.037660	-0.009590	0.041060	0.041690	-0.060050	-0.160170	0.026250	-0.085270	-0.115370	-0.095760	-0.052700	-0.027860	-0.115050	-0.153170	-0.085690	-0.137640	-0.035890	-0.041740	-0.053430	-0.082250	-0.001780	-0.112610	-0.010700	-0.130260	-0.094970	-0.110630	-0.044990	-0.089490	-0.060330	-0.075240	-0.052770	-0.147910	-0.065290
-0.150090	-0.150090	-0.220050	-0.234940	-0.143180	-0.205810	-0.217490	-0.107190	-0.176530	-0.167940	-0.173470	-0.091550	-0.115740	0.011260	-0.203020	-0.182860	-0.191110	-0.228690	-0.034060	-0.109240	-0.165610	-0.140590	-0.189830	-0.100490	-0.132820	-0.096050	-0.071730	-0.080820	-0.081180	-0.090390	-0.046090	-0.190450	-0.105610	-0.145150	-0.203490	-0.016820	-0.178750	-0.047320	-0.296030	-0.100430	-0.239060	-0.198860	0.038740	-0.079260	-0.011160	0.077850	0.028640	0.018850	-0.073950	-0.049930	-0.134740	-0.051880	-0.069600	-0.097580	-0.290970	-0.171650	-0.030960	-0.132850	-0.044930	-0.008990	-0.147310	-0.102550	-0.173400	-0.188150	-0.086120	-0.056490	-0.147860	-0.178050	-0.140860	-0.120750	-0.163200	-0.174940	-0.038590	-0.036570	-0.035020	-0.115050	-0.158510	-0.172940	-0.147750	-0.112630	-0.161120	-0.094960	-0.178170	-0.220850	-0.111090	-0.111940	-0.172720	-0.172860	-0.167500	-0.144990	-0.163620	-0.127520	-0.140180
-0.089510	-0.089510	-0.022530	0.016920	-0.066090	-0.019910	-0.041870	-0.097950	-0.040280	-0.069660	-0.108560	-0.102380	-0.063570	-0.159130	-0.105060	-0.138140	-0.128010	-0.120630	-0.209080	-0.105240	-0.048030	-0.153610	-0.082070	-0.119100	-0.193670	-0.083650	-0.140400	-0.211030	-0.182340	-0.166270	-0.209740	-0.113800	-0.084330	-0.097780	-0.119950	-0.246930	-0.126370	-0.253550	-0.135840	-0.229790	-0.122610	-0.053610	-0.179070	-0.083770	-0.088630	-0.112770	-0.063360	-0.049120	-0.013140	-0.074020	-0.099680	-0.120680	-0.042120	-0.095920	-0.049900	-0.050490	-0.176860	-0.142240	-0.233400	-0.166010	0.007120	-0.066200	-0.057070	-0.119850	-0.166560	-0.118440	-0.105480	-0.098600	-0.101660	-0.109260	-0.106220	-0.110350	-0.114370	-0.097930	-0.187720	-0.116340	-0.099140	-0.105390	-0.062600	-0.031410	-0.149430	-0.109860	-0.090070	-0.065000	-0.196110	-0.179110	-0.102360	-0.101120	-0.179580	-0.086430	-0.114280	-0.175500	-0.195630
