1.852740	1.852740	1.852740	1.852740	1.852740	1.852760	2.026120	2.160300	2.307070	2.344130	2.505560	2.718490	2.839020	2.941740	3.070700	3.041230	3.116970	3.180010	3.107390	3.133100	3.158870	3.188770	3.202350	3.151100	3.185200	3.107740	3.197690	3.181100	3.231860	3.196260	3.192310	3.174440	3.221730	3.136860	3.237290	3.142280	3.105660	3.226090	3.283050	3.224860	3.163790	3.189590	3.222700	3.259840	3.147680	3.202830	3.188330	3.113520	3.367170	3.283170	3.187350	3.123440	3.574510	3.878050	3.903470	4.065520	4.041290	4.024090	4.017060	3.964750	3.666070	3.459910	3.356360	3.270680	3.213700	3.211870	3.247610	3.206220	3.135560	3.192090	3.455810	3.699470	3.485780	3.278650	3.209520	3.191520	3.209080	3.240840	3.244570	3.225240	3.292000	3.238680	3.161640	3.175630	3.195470	3.212150	3.311710	3.252250	3.250950	3.234670	3.168080	3.227000	3.230730	3.130930	3.219310	3.232850	3.340880	3.240180
0.132330	0.132330	0.132330	0.132330	0.132330	0.132310	-0.024300	-0.066270	-0.112870	-0.072990	-0.107990	-0.129020	-0.105430	0.000640	-0.073280	-0.028130	-0.049530	-0.107810	-0.057860	-0.040750	-0.084660	-0.065240	-0.062010	-0.016220	-0.049300	-0.040260	-0.066630	-0.045310	-0.099330	-0.054170	-0.082220	-0.028430	-0.122320	-0.017840	-0.111940	-0.021060	-0.004940	-0.070760	-0.150190	-0.168110	-0.048260	-0.053070	-0.103320	-0.073120	-0.068350	-0.064190	-0.082840	-0.027750	-0.153430	-0.134190	-0.081360	-0.045380	0.050020	-0.061370	-0.057400	-0.105850	-0.005570	-0.000880	-0.050240	-0.088250	-0.076360	-0.084150	-0.133990	-0.111290	-0.077910	-0.110200	-0.101960	-0.086830	-0.012630	-0.034910	0.019620	-0.056130	-0.092000	-0.072740	-0.042750	-0.045510	-0.046490	-0.107550	-0.105630	-0.092750	-0.141720	-0.081000	-0.083540	-0.039600	-0.081860	-0.068660	-0.063880	-0.054050	-0.040460	-0.078830	-0.024840	-0.085460	-0.076370	-0.015900	-0.073000	-0.065160	-0.067570	-0.047980
-0.573300	-0.573300	-0.573300	-0.573300	-0.573300	-0.573290	-0.364210	-0.300360	-0.280390	-0.261030	-0.210170	-0.204950	-0.260410	-0.307970	-0.206570	-0.271380	-0.253310	-0.196120	-0.291360	-0.263590	-0.234960	-0.292020	-0.269950	-0.305700	-0.236530	-0.287900	-0.245670	-0.266970	-0.216120	-0.247580	-0.235960	-0.298490	-0.230570	-0.287620	-0.221810	-0.292970	-0.300160	-0.287060	-0.189180	-0.194090	-0.259910	-0.246010	-0.260570	-0.240470	-0.267010	-0.277680	-0.273030	-0.306950	-0.257360	-0.303100	-0.267630	-0.284010	-0.320890	-0.260950	-0.243080	-0.200380	-0.293340	-0.272450	-0.221460	-0.213490	-0.257390	-0.190410	-0.182780	-0.189910	-0.200940	-0.194630	-0.225950	-0.285480	-0.294230	-0.253770	-0.323580	-0.267840	-0.289380	-0.263570	-0.283980	-0.261710	-0.274290	-0.259630	-0.201640	-0.210960	-0.187850	-0.248180	-0.269690	-0.256460	-0.238710	-0.257290	-0.295300	-0.243190	-0.268270	-0.285570	-0.304630	-0.302190	-0.210430	-0.301820	-0.262000	-0.267240	-0.255530	-0.278360
0.118330	0.118330	0.118330	0.118330	0.118330	0.118320	-0.097330	-0.137780	-0.110350	-0.214360	-0.258410	-0.206730	-0.154300	-0.192520	-0.288430	-0.208070	-0.214600	-0.270480	-0.150400	-0.239440	-0.232880	-0.127480	-0.172690	-0.165350	-0.264980	-0.215550	-0.220360	-0.208240	-0.208000	-0.249140	-0.193370	-0.153880	-0.195030	-0.214170	-0.211660	-0.168630	-0.194360	-0.135680	-0.219510	-0.252700	-0.222920	-0.218650	-0.137210	-0.230520	-0.216790	-0.144750	-0.144500	-0.177440	-0.164720	-0.122010	-0.193680	-0.182240	-0.212110	-0.165880	-0.201820	-0.172160	-0.106220	-0.159090	-0.234180	-0.207420	-0.112230	-0.198770	-0.197990	-0.257260	-0.280720	-0.258740	-0.229610	-0.128470	-0.198570	-0.238960	-0.174260	-0.207180	-0.100280	-0.219600	-0.142700	-0.208160	-0.192480	-0.141760	-0.239860	-0.194420	-0.222530	-0.163730	-0.161610	-0.208110	-0.240700	-0.176020	-0.117290	-0.242090	-0.152420	-0.128700	-0.160890	-0.098720	-0.262730	-0.138370	-0.182950	-0.190900	-0.219620	-0.182380
-0.220310	-0.220310	-0.220310	-0.220310	-0.220310	-0.220290	-0.030250	-0.058840	-0.126720	0.016790	0.037630	-0.088860	-0.103010	-0.032130	0.024370	-0.067700	-0.043370	0.006120	-0.102120	0.008120	-0.020740	-0.144220	-0.056840	-0.073820	0.021970	0.007020	-0.033390	-0.060600	-0.117790	-0.004960	-0.121680	-0.097030	-0.072260	-0.016000	-0.082880	-0.079490	-0.036470	-0.108470	-0.073050	0.004490	-0.010770	-0.064090	-0.155990	-0.013040	-0.008300	-0.132100	-0.138710	-0.041060	-0.021700	-0.030950	-0.020450	-0.046790	-0.044370	-0.154620	-0.114280	-0.223090	-0.260560	-0.202510	-0.104870	-0.172460	-0.301200	-0.220070	-0.160740	-0.040430	-0.012880	-0.032860	-0.014440	-0.155520	-0.034620	-0.018700	-0.031460	-0.015610	-0.153150	0.015770	-0.138930	-0.039950	-0.073750	-0.135810	-0.043780	-0.153000	-0.079280	-0.138580	-0.094740	-0.069030	0.012520	-0.101250	-0.138960	0.008460	-0.146380	-0.137700	-0.064690	-0.151650	-0.008880	-0.155860	-0.061280	-0.044730	0.022120	-0.070940
-0.141590	-0.141590	-0.141590	-0.141590	-0.141590	-0.141590	-0.277500	-0.173900	-0.110880	-0.219290	-0.188850	-0.048870	-0.078400	-0.121410	-0.125820	-0.033540	-0.132820	-0.112170	-0.060690	-0.129100	-0.118820	-0.021880	-0.166290	-0.130260	-0.157360	-0.120030	-0.123530	-0.052700	0.041770	-0.095150	0.022820	-0.104570	-0.060260	-0.115490	-0.005640	-0.090400	-0.113450	-0.100070	-0.056250	-0.119690	-0.148530	-0.095370	0.008330	-0.161640	-0.139000	-0.038570	-0.002550	-0.104160	-0.159770	-0.167120	-0.124160	-0.129440	-0.120700	-0.020840	-0.062900	0.019840	0.009490	-0.003540	-0.066350	0.032800	0.110380	0.029250	0.001070	-0.092530	-0.090120	-0.078810	-0.131860	-0.012310	-0.144270	-0.118370	-0.158470	-0.202590	-0.081170	-0.186380	-0.048300	-0.119480	-0.076320	-0.009160	-0.102430	0.019630	-0.056210	-0.015390	-0.090790	-0.077860	-0.145590	-0.059130	-0.045350	-0.177380	-0.050040	-0.045400	-0.126720	-0.033070	-0.129620	0.005060	-0.103730	-0.120090	-0.217280	-0.070280
-0.137260	-0.137260	-0.137260	-0.137260	-0.137260	-0.137260	-0.060380	-0.157900	-0.127950	-0.095770	-0.135960	-0.158950	-0.135280	-0.191760	-0.207310	-0.293790	-0.089770	-0.221890	-0.179310	-0.237610	-0.171040	-0.176520	-0.083600	-0.173780	-0.143450	-0.231630	-0.136940	-0.198260	-0.285400	-0.173350	-0.277570	-0.086550	-0.193320	-0.209520	-0.266280	-0.198230	-0.159040	-0.142410	-0.169150	-0.205880	-0.140870	-0.168340	-0.239280	-0.153920	-0.150920	-0.184360	-0.204080	-0.210520	-0.164260	-0.155070	-0.229030	-0.183260	-0.180590	-0.203070	-0.148350	-0.183400	-0.166400	-0.180770	-0.177370	-0.306170	-0.285860	-0.220500	-0.218040	-0.242190	-0.211520	-0.210770	-0.161480	-0.243310	-0.136630	-0.172660	-0.224810	-0.051460	-0.128890	-0.124490	-0.199800	-0.181150	-0.194470	-0.252610	-0.154880	-0.235860	-0.185180	-0.162530	-0.142610	-0.194740	-0.185700	-0.192220	-0.156030	-0.094410	-0.169680	-0.238150	-0.087030	-0.223270	-0.154540	-0.205630	-0.140070	-0.186440	-0.067170	-0.248660
-0.084980	-0.084980	-0.084980	-0.084980	-0.084980	-0.084970	-0.101930	0.005130	-0.108910	-0.083840	-0.024840	-0.152490	-0.183270	-0.033480	0.004460	0.077160	-0.158690	-0.031360	-0.182150	0.014120	-0.142110	-0.145470	-0.191070	-0.084260	-0.075090	-0.004340	-0.045390	-0.077650	0.004380	-0.010080	-0.033870	-0.066200	-0.162950	-0.032800	-0.046340	-0.031190	-0.078000	-0.141430	-0.128580	-0.125790	-0.109210	-0.112430	-0.099730	-0.145380	-0.145170	-0.134420	-0.075260	0.017900	-0.100220	-0.002580	0.060320	-0.019170	-0.145600	-0.173740	-0.183160	-0.217950	-0.189240	-0.160280	-0.173860	-0.116190	-0.212140	-0.211710	-0.173160	-0.115730	-0.095930	-0.134430	-0.070490	-0.120890	-0.158270	-0.054820	0.063010	-0.096240	-0.016600	0.022670	-0.094790	-0.068910	-0.098370	-0.079400	-0.161500	-0.141630	-0.132660	-0.151820	-0.189950	-0.119220	-0.043400	-0.111370	-0.079840	-0.097430	-0.086450	-0.024370	-0.141270	-0.084980	-0.048540	-0.156220	-0.121460	-0.060420	-0.033250	0.033160
-0.175980	-0.175980	-0.175980	-0.175980	-0.175980	-0.175990	-0.186980	-0.188320	-0.045520	-0.084490	-0.116960	0.065630	0.093480	-0.136170	-0.119360	-0.159830	-0.013250	-0.079370	0.085150	-0.142820	-0.042030	0.080100	-0.056800	-0.145670	-0.038170	-0.082030	-0.093890	0.031480	-0.005450	-0.013660	-0.003020	-0.086410	0.081880	-0.103600	-0.012390	-0.133430	-0.062940	-0.048750	0.053810	0.045220	-0.055110	-0.088990	0.035380	-0.054780	0.003040	0.035460	0.052270	-0.133320	0.045130	0.024410	-0.182590	-0.115050	-0.129210	-0.109030	-0.168710	-0.158080	-0.253410	-0.274710	-0.229290	-0.250820	-0.204030	-0.184360	-0.082170	-0.125600	-0.024660	0.034110	-0.050010	-0.043440	-0.000880	-0.077640	-0.256250	-0.079440	-0.045300	-0.106740	-0.041730	-0.086910	-0.008980	0.009350	0.032240	-0.002100	0.028160	0.072470	0.033570	-0.017370	-0.075950	-0.041320	0.027300	-0.021740	-0.116300	-0.170430	0.000750	-0.018510	-0.097740	0.084190	0.014290	-0.032990	-0.096820	-0.117460
-0.110070	-0.110070	-0.110070	-0.110070	-0.110070	-0.110060	-0.074700	-0.033650	-0.055180	-0.053360	0.023060	-0.050550	-0.122160	-0.004160	0.034180	-0.000730	0.000080	-0.036430	-0.159220	-0.005750	-0.033140	-0.075210	-0.013450	-0.016540	-0.065120	-0.000270	0.061250	-0.047950	-0.042900	0.012430	-0.088530	0.103410	-0.098560	0.005890	-0.047920	0.000640	0.014150	-0.027880	-0.043800	-0.107270	-0.045150	0.028640	-0.092160	-0.082810	-0.045170	-0.090120	-0.051520	0.051480	-0.152560	-0.145500	0.015540	-0.046160	-0.110610	-0.055210	0.060470	-0.020410	0.074400	0.089930	0.033640	-0.019400	-0.008050	-0.060300	-0.041020	-0.080410	-0.049790	-0.141410	-0.006380	-0.017440	-0.135030	-0.007530	-0.071840	-0.041260	-0.065800	0.045390	-0.136280	-0.064490	-0.050210	-0.113030	-0.112210	-0.071610	-0.056930	-0.071080	-0.062840	-0.109660	-0.018820	-0.033840	-0.090940	-0.060030	0.006210	0.029610	0.008730	-0.079850	0.033350	-0.168850	-0.046090	-0.158360	0.004990	-0.048160
