-0.171620	-0.234550	-0.181770	-0.174180	-0.159650	-0.141490	-0.165800	-0.118340	-0.178020	-0.209490	-0.209860	-0.143130	-0.184610	-0.200100	-0.179960	-0.210680	-0.203230	-0.153120	-0.178750	-0.126310	-0.222100	-0.122240	-0.137230	-0.100610	-0.170560	-0.175010	-0.192510	-0.190630	-0.113820	-0.136270	-0.150330	-0.139080	-0.195700	-0.169610	-0.230270
-0.037490	0.033190	-0.000000	-0.039780	-0.002880	-0.000190	-0.010400	-0.028180	-0.016180	0.001780	0.033180	0.013720	0.024120	0.025930	-0.006780	0.034050	0.016090	-0.057530	-0.033840	-0.055200	0.042830	0.001750	-0.071780	-0.062080	0.049680	0.063150	0.085850	0.076190	-0.107820	-0.049290	-0.046550	-0.063580	0.021660	0.023370	0.066520
-0.102590	-0.124990	-0.127660	-0.019880	-0.043510	-0.115160	-0.120980	-0.146780	-0.061260	-0.040820	-0.044740	-0.087670	-0.060920	-0.031620	-0.003690	-0.067630	-0.037300	0.034090	-0.035200	-0.069700	-0.143240	-0.133970	-0.115240	-0.076860	-0.108130	-0.150450	-0.137830	-0.150810	-0.125760	-0.231030	-0.212150	-0.220680	-0.197840	-0.063630	-0.133410
0.147010	0.195440	2.262630	3.711210	5.195210	6.351820	6.948140	6.300430	5.522520	3.868160	1.477070	0.930020	0.231560	-0.169870	0.345250	0.277390	0.154190	-0.505840	-1.569620	-3.321680	-4.399710	-4.875900	-4.880840	-3.511840	-0.824680	1.552610	3.476000	4.248080	3.787840	2.796550	0.705740	-1.267970	-2.938080	-2.643390	-2.857590
-0.123030	-0.105150	-0.352780	-0.966700	-0.935480	-0.774250	-0.690630	-0.042180	-0.152380	0.046230	0.358660	0.431030	-0.260180	-0.291860	-0.562620	-0.456350	-0.277630	-0.295920	-0.292180	0.069960	0.185590	-0.067720	-0.233920	-0.831660	-0.580000	-0.972950	-1.162360	-1.213330	-1.114110	-0.432430	-0.156570	-0.010180	-0.018100	0.326020	0.353830
0.365190	0.274470	0.185160	-0.289380	-0.270160	-0.583280	-0.198780	-0.259560	0.210790	0.493880	0.587590	0.558010	0.218340	0.115730	-0.161120	-0.284630	-0.505190	-0.447870	-0.573480	-0.540710	-0.252040	0.142260	0.338220	0.706490	-0.338870	-0.358540	-0.539210	-0.753880	-0.954100	-0.762540	-0.318080	0.207800	0.814600	0.270650	0.333930
-0.676760	-0.645280	-0.697730	-0.317140	-0.347430	0.179860	-0.174840	-0.251260	-0.357850	-0.474160	-0.365540	-0.259210	0.091040	-0.001500	0.502980	0.293360	0.229510	-0.103430	0.114050	0.239620	0.136320	0.030350	-0.077460	-0.072700	0.338040	0.247900	0.042200	0.063870	0.362880	0.025830	-0.209960	-0.455880	-0.665630	-0.272560	-0.318650
0.269430	0.347230	0.866480	1.384840	1.400550	0.905010	0.839540	0.451490	-0.201400	-0.649840	-1.245980	-1.270870	-0.742200	-0.241030	-0.371730	0.178570	0.444040	0.755020	0.550910	0.082430	-0.187120	-0.220450	-0.030200	-0.058540	0.477300	0.862450	1.293300	1.513860	1.093090	0.596020	0.218980	-0.156170	-0.509200	-0.627370	-0.525050
0.019950	-0.016470	-0.439400	-0.359710	-0.482870	-0.532590	-0.673630	-0.504560	-0.009960	0.147870	0.515370	0.229510	0.153540	-0.250790	-0.253830	-0.552820	-0.541500	-0.463080	-0.085780	0.330920	0.450250	0.205930	-0.219680	-0.280080	-0.399490	-0.408210	-0.357800	-0.185380	-0.005790	0.016290	-0.211720	-0.407950	-0.554300	-0.539020	-0.607330
-0.486900	-0.621740	-0.639080	-0.979910	-1.073890	-0.763030	-0.362020	-0.208130	-0.250220	-0.059040	-0.059920	0.413250	0.432850	0.435660	0.405650	0.386010	0.137620	-0.365810	-0.562460	-0.685810	-0.415000	0.004370	0.277500	0.197590	-0.193250	-0.353000	-0.627060	-0.871300	-0.731280	-0.796460	-0.345110	-0.038390	0.183850	0.103450	0.152540
-0.059790	-0.023330	-0.016070	0.004370	0.262600	0.010330	-0.204200	-0.348770	-0.400510	-0.570320	-0.430850	-0.721390	-0.840140	-0.480570	-0.363350	-0.277630	-0.198660	-0.102510	0.232310	0.641850	0.365730	0.190030	0.087570	0.312970	0.813740	0.800970	0.954200	1.391570	0.832890	0.123710	-0.635670	-1.303770	-1.709930	-1.576320	-1.553140
-0.316230	-0.118050	0.054290	0.299310	-0.180050	-0.261980	-0.353380	-0.268370	-0.544820	-0.888910	-0.884600	-0.415270	0.019520	-0.316440	-0.163050	0.029840	0.665560	1.010820	1.388190	1.078040	1.193470	1.187370	0.874940	0.646740	0.666820	1.151000	1.449570	1.652910	1.152140	-0.093230	-0.738650	-1.350760	-1.745530	-1.865120	-1.541910
-0.332980	-0.690260	-0.845020	-0.593380	-0.424070	-0.316820	-0.076060	-0.359750	-0.187500	-0.170790	-0.329150	-0.466290	-0.164710	0.055520	0.271260	0.245290	-0.088780	-0.700880	-0.567660	-0.549710	-0.661670	-0.696140	-0.762150	-0.628170	-0.196540	0.069190	0.104060	0.549200	0.881370	0.479680	0.265090	-0.104830	-0.528770	-0.406050	-0.589710
-0.102240	0.081950	0.138760	0.379610	0.328430	0.157780	-0.291090	-0.233860	-0.343260	-0.431530	-0.307970	-0.390400	-0.160830	0.055650	-0.012600	0.096310	0.072150	0.318990	0.366070	0.597470	0.316090	0.014040	-0.135680	-0.366640	-0.016260	-0.247140	-0.120780	0.003720	0.086700	0.019380	-0.313770	-0.679200	-0.997460	-0.892020	-0.782410
0.218030	0.226740	0.157310	-0.010330	-0.139330	-0.217740	0.143630	0.261170	0.207690	0.282010	0.210100	0.257150	0.098950	-0.338030	-0.549060	-0.652930	-0.373490	-0.235530	-0.360340	-0.512200	0.042540	0.545710	0.724520	0.839710	0.001950	-0.058820	-0.221910	-0.772540	-0.941840	-0.629210	-0.050300	0.638730	1.298780	1.048380	0.916290
0.352650	0.208060	0.052720	-0.187370	-0.041200	0.145390	0.142490	-0.125680	0.212020	0.589840	0.709230	0.432260	0.094290	0.360050	0.355440	0.187610	-0.464040	-0.889330	-1.020110	-0.774150	-0.899770	-1.002530	-0.584640	-0.393290	-0.158610	-0.656630	-0.945030	-1.095670	-0.857650	-0.118150	0.086150	0.336530	0.517580	0.806450	0.576640
-0.039300	-0.104700	1.959750	3.880750	4.953630	3.743990	-0.825220	-3.471270	-4.607500	-3.748480	-1.758030	-0.746920	-0.302440	-0.223360	0.207520	0.127460	0.310650	-0.721380	-2.714020	-3.806580	-4.064860	-1.477130	1.926130	4.598440	6.314410	5.221420	3.227510	-0.065200	-3.500200	-3.824980	-4.167650	-3.030410	-1.806110	-1.343260	-0.048270
-0.309240	-0.229890	-0.362260	-0.702050	-0.945100	-0.351600	0.771820	1.858480	1.093160	-0.174310	-0.973280	-1.195930	-0.176080	0.161550	-0.129820	-0.042520	-0.146610	-0.005090	0.391790	0.248510	0.424700	-0.058050	-0.854460	-1.452200	-0.944490	0.053420	0.599320	0.597110	-0.473990	0.061280	0.653310	0.993860	0.977200	0.048080	-0.107660
0.031040	-0.314820	-0.572660	-1.138700	-0.599750	-0.149270	0.573530	1.094600	0.494700	0.450520	-0.320550	-0.427670	-0.524070	-0.767590	-0.218220	-0.253860	-0.141330	0.002930	-0.339060	-0.013880	0.260040	0.640020	1.182590	0.640650	-1.159660	-2.058700	-1.949750	-0.327090	1.857630	1.341570	0.816640	-0.138470	-0.387830	0.215370	0.052830
-0.088200	0.202890	0.236680	0.583710	0.349480	0.263930	-0.058950	-0.816530	-0.584600	-0.670190	0.391860	0.948350	0.723420	0.426360	-0.393860	-0.599910	-0.355630	-0.351470	0.079510	0.504000	0.222420	0.019820	-0.942190	-0.876360	0.459700	0.848270	0.925110	-0.314920	-1.327000	-0.749230	-0.429740	0.255640	0.115740	-0.220040	-0.180010
0.026250	0.080700	0.698710	1.242720	0.793850	-0.360720	-1.926820	-2.161210	-1.096480	0.046110	0.191380	-0.150950	-0.081660	0.556770	1.054570	1.037990	0.285440	-0.156250	-0.402140	-1.131760	-0.875170	-0.576750	0.495490	1.306600	0.954560	0.684500	0.066100	-0.020880	-0.403870	-1.140810	-1.304090	-1.294120	-0.386570	0.251750	0.353030
-0.111290	-0.291400	-0.877380	-0.828390	-0.234580	0.224490	0.687520	0.065420	0.147540	0.342510	0.555290	0.406310	-0.664470	-1.281230	-1.225190	-0.377840	0.746320	1.036600	0.688560	0.366870	-0.242320	-0.495200	-0.972020	-0.940640	-0.147970	0.410920	0.834890	0.406690	-0.152420	-0.371070	-0.704330	-0.455730	-0.262710	-0.122690	0.062990
-0.422700	-0.476440	-0.230540	-0.107220	-0.149220	0.084480	0.514560	1.014380	0.523860	-0.342750	-0.815690	-0.169480	0.842100	1.018150	0.421700	-0.982510	-1.542170	-1.361280	-0.497670	0.623010	1.057060	1.172840	0.471470	-0.548110	-1.350200	-1.459940	-0.577730	0.356320	0.959950	0.449680	0.008350	-0.036180	0.117730	0.478460	0.226780
0.039250	0.089340	0.079410	-0.044060	0.151700	-0.094900	-0.437550	-0.669410	-0.786010	-0.027160	0.480820	0.213720	-0.226510	-0.536420	-0.215490	0.755630	0.819210	0.298150	-0.043920	-0.176200	0.062840	-0.037940	-0.565270	-0.321200	0.669120	1.047730	1.008060	0.180800	-1.337750	-1.904350	-2.435540	-1.777800	0.114470	0.924740	1.243700
-0.663980	-0.509960	0.124040	1.048980	0.512480	-0.663400	-1.501380	-1.249760	0.345520	0.673340	0.448510	0.067650	-0.119460	0.184230	0.090160	-0.016170	0.695350	1.218870	1.192430	0.082060	-1.326430	-1.329190	-0.795440	0.495540	0.891230	0.716460	0.662030	-0.053800	-0.764700	-2.318030	-2.948040	-1.996470	-0.243750	1.169160	1.079030
-0.311710	-0.740980	-0.782280	-0.168460	0.903690	1.342870	0.715890	-0.774970	-1.400530	-0.865450	0.197510	1.222580	0.801820	0.115190	-0.312040	-0.632670	-0.437200	-0.773540	-0.605240	0.048110	0.316820	0.646670	-0.313570	-0.645460	0.124470	0.657380	1.428040	0.914110	-0.121700	-0.800410	-1.491370	-1.202940	-0.492930	0.099050	0.349320
0.343730	0.691160	0.459920	0.162700	-0.357710	-0.850370	-0.800780	-0.598860	0.141080	0.557700	0.430390	-0.207630	-0.435740	-0.056590	0.256190	0.695920	0.137140	-0.234680	-0.179810	-0.075130	0.329860	-0.336160	-0.878510	-1.045450	-0.176080	0.813600	0.946300	0.518820	-0.677640	-0.900910	-0.896160	-0.650190	-0.090640	-0.034180	0.149120
-0.470840	-0.639330	-0.415550	-0.071150	-0.075580	0.003000	0.119890	0.347490	0.370110	-0.001670	-0.522950	-0.466440	-0.289730	-0.365980	-0.368940	-0.673430	-0.016150	0.820860	0.618010	0.066180	-0.594790	0.007610	1.232360	1.313660	-0.494480	-2.127520	-2.452270	-1.209590	1.234460	1.840100	1.779470	1.055910	-0.191380	-0.400870	-0.591950
0.745260	0.589270	-0.114550	-1.307660	-1.075080	0.164760	1.161190	1.198310	-0.091050	-0.776240	-0.432320	0.050250	0.150650	0.005030	-0.257630	-0.230460	-0.812890	-1.497610	-1.027450	0.063520	1.284590	1.129080	0.112380	-0.687850	-0.536880	-0.222610	-0.250960	-0.349560	-0.332630	1.032220	1.602810	1.319310	0.216440	-0.894690	-0.750000
